"Term"	"A01"	"A02"	"A03"	"A04"	"A05"	"A06"	"A07"	"A08"	"A09"	"A10"	"A11"	"B01"	"B02"	"B03"	"B04"	"B05"	"B06"	"B07"	"B08"	"B09"	"B10"	"B11"	"B12"	"C01"	"C02"	"C03"	"C04"	"C05"	"C06"	"C07"	"C08"	"C09"	"C10"	"C11"	"C12"	"D01"	"D02"	"D03"
"NK_CD56bright_cells"	-0.307310320426132	-0.193430531978648	-0.256392149657821	-0.141882206043262	-0.223319242260711	-0.252334397445683	-0.260601427168706	-0.300757386259335	-0.28374445081608	-0.20010898231009	-0.106077894122731	-0.113991872236308	-0.286388865557602	-0.251628467232672	-0.212545301210522	-0.214207745737167	-0.238618057197963	-0.248630856928404	-0.215284020791814	-0.177947405688666	-0.266063977149424	-0.264529484017471	-0.314817483998867	-0.267837389008413	-0.200173671680998	-0.265988299365198	-0.239411293580352	-0.258703204843502	-0.254207235416089	-0.210367714102285	-0.243693811459789	-0.227595680877338	-0.150628574281649	-0.174716451120036	-0.266594815750552	-0.269294469725698	-0.212624917383464	-0.315124261037534
"NK_CD56dim_cells"	-0.163910876693246	-0.179647474086109	-0.120625663435542	-0.121725560705634	-0.0858505349904937	-0.209092346168139	-0.133753917021049	-0.205190145958844	-0.158203646976152	-0.0893425751247508	-0.134194074939384	-0.187197675632332	-0.136209317927525	-0.0723687753439172	-0.148272256514734	-0.110724726053131	-0.121976371195251	-0.187425848299739	-0.14032575206677	-0.113939989084019	-0.201868374665812	-0.247347696314071	-0.138651965459947	-0.164598308161178	-0.124608441367381	-0.2262230087311	-0.149029600407197	-0.0546613627374585	-0.0938409467706215	-0.182432749842218	-0.123291066248608	-0.140770498429976	-0.15704393002576	-0.0791384130103978	-0.168523145662722	-0.0847388683255092	-0.139329103478298	-0.187195983293389
"NK_cells"	0.0269397954341613	0.0366973533435844	0.0459407461115262	0.0560724831409559	0.0368433394375357	0.0269361722492857	0.0695441567412156	0.0137116034365907	0.0103773573444868	0.0632092541537983	0.0612701442561399	0.0495099815739967	0.0433928214758169	0.0694098012930418	0.0856754593094074	0.0857127863249555	0.0669614389345111	0.0457977269930689	0.0524511791811957	0.0803277653322805	0.0597343229106196	0.019853889117715	0.0496954386084426	0.019509364938733	0.048282074067442	0.066789330481238	0.0182642807456126	0.0228533254475035	0.0176820650822492	0.0922304761191148	0.0753117892751848	0.0280812537680895	0.0649951251009106	0.0713999176314285	0.0458698164745425	0.0557420333424854	0.0487157557450403	0.0225156989945999
"plasmacytoid_Dendritic_cells"	-0.219821395409133	-0.00687064550751888	-0.163678406404836	-0.0451106953607954	-0.2649713516014	-0.154648415166382	-0.293788801901507	-0.367834730056825	-0.259788921847157	-0.351502224164666	-0.182366562185287	0.149151898760367	-0.188255686906017	-0.109027328996457	-0.196814548166812	-0.213696705699573	-0.128500701406339	-0.148288160467993	-0.212911489070142	-0.125830964866274	-0.303604009769392	-0.277927425987007	-0.166662229596672	-0.104551594208702	-0.0900250865642331	-0.0104826420029002	-0.116879495290764	-0.189119425198391	-0.0354525308187974	-0.171216486047371	-0.239765897796673	-0.180324998948767	-0.118371406886682	-0.0384363540106342	-0.0408705255618695	-0.234976076357146	-0.182994735488831	-0.222491131949197
"T_cells"	0.0326958274239345	0.123346267265353	0.0997398546030066	-0.0574502502737489	-0.0257828073582885	-0.0199975856341123	-0.11590415530709	-0.0705979202192779	-0.102271097950813	-0.0945500464422966	-0.0373707765492031	0.188022883910457	-0.0661490103712758	-0.0590827963687008	-0.0761346377984085	-0.0344495091615675	-0.125384092656871	0.0315449275315912	0.01282708702185	-0.0498069650305442	-0.00769694846728135	-0.0146096452221859	0.00226482652705742	0.0153390007068372	-0.00787657732632347	0.0309480160568916	-0.00324098610897182	0.0328260840787765	-0.093897911908629	-0.0497027636224049	-0.0839391966170844	-0.0667451816666211	-0.0895807217393177	0.0808155690117412	0.0773504583281846	-0.0244556512771614	0.0255476378472364	-0.0610781131127166
"T_helper_cells"	0.293717963827255	0.316854865578342	0.314145012944214	0.306106558057802	0.304819105188271	0.338614593414098	0.327067372310313	0.318902064156699	0.303580753226679	0.315228998139253	0.313118040092366	0.306534310894913	0.314630515002647	0.287230795335947	0.308222949004034	0.316093633384369	0.290670879411146	0.287921099572867	0.312103387521182	0.31149538353065	0.296909060088383	0.309745399393454	0.321491656718052	0.283714381490973	0.296875597003328	0.287215211207269	0.306728888318241	0.294748839869919	0.270861922370857	0.298052032009848	0.301406497132751	0.271853623690965	0.261097548835707	0.29698434509522	0.280819878988727	0.2839191755347	0.250373334155731	0.290083579384643
"T_central_memory_cells"	0.220941209667285	0.268895349116904	0.230665619344696	0.308700183327009	0.262037316019043	0.254932228384781	0.301705638757681	0.234714344769914	0.20858840513722	0.261251277817731	0.318579323483256	0.244473781272452	0.212502933038741	0.280450984764085	0.293016208237593	0.292001783818744	0.284342067857636	0.24427785507413	0.298126927984159	0.326212093614486	0.264733423045148	0.26113162018285	0.278616666517617	0.242186243764689	0.27885391209089	0.218434457069753	0.277851127594967	0.262666107051558	0.242308554468999	0.277539034719174	0.279709731430012	0.220967135822738	0.261388684988022	0.30905381876542	0.246593603676831	0.247763124993597	0.239517176678322	0.243803781462744
"T_effector_memory_cells"	0.170771803757514	0.144794716722619	0.15533660212294	0.153817550918668	0.154022028301345	0.118473841785832	0.129136036037151	0.12997468863782	0.0832307503884246	0.0499791740996966	0.152979401831051	0.0852788613175244	0.0447245938588471	0.0961055504168436	0.114729912505223	0.102809973118684	0.133221591314789	0.110102611799898	0.128109726526101	0.14396366765356	0.150846617809555	0.161222914016094	0.139660380805486	0.154255638857684	0.168567117759339	0.0991676894971182	0.142020167629613	0.119326416541894	0.158426514339603	0.166755499036251	0.186963140141883	0.161549990747726	0.151126578704547	0.140353851712146	0.0952196368465744	0.133659126348735	0.124059008566101	0.112405229020771
"T_follicular_helper_cells"	0.0203904592075109	0.00260981523035655	0.0220599981163489	0.0259424129227844	0.0193522367144056	0.0253261170875143	0.0427181249290604	0.0289540316281546	0.00601902287723664	0.0625220730677944	0.0387111368295173	0.0304093212102549	-0.0202037563200693	0.0234385930818222	-0.0104414431607442	0.0235690419053502	-0.00115153213987386	0.0150954852341029	0.0171271093473826	0.0368839856581235	0.00537567308791995	0.0211056002064875	0.0349284900468152	0.00389596165888565	0.00408918348638017	0.0452361946815395	0.0263551816933237	0.0660754857898855	0.01491158764872	0.034954964516787	0.0273763016550473	0.012229054496256	0.0252762469081357	0.0223098484497128	-0.00597703881925571	-0.0333060348573345	-0.0211126578949871	-0.0202616504949757
"T_gamma_delta_cells"	-0.196153374360872	-0.282197288441407	-0.322292550650754	-0.298855285924542	-0.303325490081325	-0.276809918053765	-0.291372246739264	-0.351810859717838	-0.251854904934398	-0.309059974467666	-0.276900173077261	-0.222149290564375	-0.241677024534447	-0.277291635263451	-0.298033810204712	-0.300780883205318	-0.243170474363946	-0.224493169927024	-0.275878927398447	-0.264809016633505	-0.259844516425466	-0.260763724929934	-0.292277144633436	-0.313988965022878	-0.256410877282931	-0.137584190182296	-0.348572879000835	-0.245133452226325	-0.326952942218097	-0.367091609367128	-0.183912384784583	-0.254940668123153	-0.277765668626905	-0.14802281670328	-0.206949693932048	-0.123927202556658	-0.137177433517229	-0.275474555660477
"Th1_cells"	0.0103302219035819	0.018970970251012	0.017046681454511	0.0514993079111407	0.0299329189681919	-0.00807635526429441	0.045825909609269	-0.00910896945957415	-0.0139280113197184	0.00793563613731009	0.0378662164552928	0.00339765120722956	-0.0763434462324066	0.000525271646263614	0.0707386611923682	0.0669755101102305	0.0800819464825437	0.0215627179371875	0.0484535407312468	0.0289575516852326	0.014986871508144	0.023374078605412	0.0186783351921144	0.0277982197353139	0.00531284950509552	0.0493669381798005	0.0208076644593103	0.0208684595488253	0.0305780531780198	0.0756687970104342	0.0331696149148515	0.0124025931117456	0.0490033015438805	0.0499353654031385	0.0235635481746601	0.0202990762770889	0.0234030029381277	-0.0472504743015948
"Th17_cells"	-0.274937511915677	-0.205359996761779	-0.199423144728073	-0.0643481890056829	-0.189297110438047	-0.298359959571872	-0.293709161759195	-0.292707447696049	-0.27456673591224	-0.30130484176705	-0.170382866008366	-0.362258397502746	-0.286306542336125	-0.366199891289645	-0.207633528285942	-0.221161209329394	-0.242042346901885	-0.299965106860914	-0.279538687530843	-0.328748216007014	-0.214504028479711	-0.271623901625101	-0.292380353276308	-0.382231191142212	-0.298023049023397	-0.308025611990323	-0.296657333653794	-0.33161518508254	-0.350865134186957	-0.258714911219731	-0.305516381256857	-0.259504387328604	-0.215697844847081	-0.297748316455855	-0.292106708495529	-0.243836490350446	-0.376259214865034	-0.322476334500433
"Th2_cells"	0.105946424403044	0.057963369161756	0.098246544919597	0.0516284801464447	0.0752371345238938	0.136217115758425	0.10876916443519	0.126041379766237	0.104258616708954	0.141576183655881	0.0807095918462059	0.135877200628969	0.133655407363805	0.116138461870116	0.0542106112033896	0.0704421914695415	0.0703869886011787	0.100225664975499	0.109773436593835	0.0830188921717129	0.126833438928063	0.121805145476788	0.111241359121517	0.0822080589676149	0.0748076151599045	0.124272305931228	0.0997757841192592	0.0872415166177876	0.119518574538588	0.0792821438893185	0.087943237586955	0.106312014163081	0.118476489658101	0.0876269027248327	0.063415644860719	0.118868080570558	0.10888093377197	0.0737983276728437
"Treg_cells"	-0.281774987471217	-0.285308462303656	-0.37741437293588	-0.471797411793454	-0.197050113155642	-0.335169718272507	-0.412592077934377	-0.389977839006772	-0.316403040829112	-0.333049633373044	-0.32119286226864	-0.0213186314890443	-0.394453573794527	-0.489778872607417	-0.347968749332228	-0.359825520436632	-0.363987168572615	-0.302504706488189	-0.304153661409993	-0.418716767643937	-0.445806741359297	-0.308079744557147	-0.343335971218586	-0.391783837254462	-0.429709800455967	-0.13415426113824	-0.388014797433195	-0.399164873571111	-0.393903922153925	-0.299206796644579	-0.4418021365492	-0.439289443335022	-0.282952812415363	-0.490642610899791	-0.406938518202476	-0.127715484776908	-0.401991653437062	-0.321506948920412
"Angiogenesis"	0.0458680720382414	0.0255389974155173	0.076452446370175	-0.0483717248919557	-0.00748477864732383	-0.0235595863661664	-0.0468477393141525	-0.00121701897583993	0.0012765650453462	-0.0101468380023363	-0.0114880858181369	0.0850496612206827	-0.012442206864063	-0.00435539628481441	-0.0531822048834981	-0.0357768061554643	0.0295224604121069	0.043439177169133	-0.0237137817286561	0.0164964716724269	0.0843515416745685	0.00838354949800155	0.00107553875605959	0.0293939531776969	-0.0328806992761277	0.0393741015170419	0.0753015892046949	-0.00667520528677574	0.0214403515597945	0.0991886644771749	0.0923657003260815	0.0352711322592125	-0.0101379834828273	0.0733234953766833	0.128387991902508	0.0572607697298993	0.101406417101804	0.00483758467254962
"Antigen_presentation_machinery"	0.320892851261812	0.434730585598322	0.312685716645346	0.407054562908656	0.363682988052581	0.285725525872071	0.168110659872689	0.246052608052873	0.234623058572988	0.330946328087113	0.396524920222292	0.44923765535321	0.288747182030187	0.379248910536289	0.430156909467507	0.421805334092695	0.436306649538013	0.405139632070252	0.435865038923528	0.460837289628998	0.383555572641198	0.367933150772855	0.442338996770245	0.493026008940932	0.50334490407424	0.409655155967333	0.502391535320588	0.509357389100209	0.361232772218891	0.317095606823667	0.289067722065133	0.338407700431282	0.3582893051394	0.358963041294416	0.370590684126918	0.346532207704216	0.387300592178919	0.311535133626306
