	LeukocyteMeth_score	CD4_mature	CD8_effector	NK_cells	B_cells	T_regs	Dendritics	CD8_effector_NK_cells	Macrophages	Macrophages_M2	Macrophages_M1
TCGA.24.1924.01	0.141138798028178	0.0547208863551312	-0.157023306720421	-0.15560406300364601	-0.0581820494423069	-0.00264393961620804	0.306028109076229	-0.0501829070309641	0.453089814963792	0.284343580738723	0.384566482993197
TCGA.24.1928.01	0.117550746241643	-0.0509668950554639	-0.23814360602051898	-0.242894530534698	-0.128342681564805	-0.0426196348025174	0.12043848681497198	-0.144362497226304	0.366344948322538	0.201608225999043	0.22260300581221498
TCGA.24.1930.01	0.16523744820197198	-0.0063565842454211	-0.14485221827122902	-0.16732407161040302	-0.0026497189344626398	0.0063502859527809	0.232462819526756	-0.0421678710624692	0.47423763934758	0.301808985924864	0.38369788191370596
TCGA.24.2019.01	0.0780092069930045	-0.0420713503375421	-0.2431994229326	-0.25841645717706896	-0.130637107899878	-0.114519890666138	0.0762109181415584	-0.170980620546594	0.323119401823829	0.152454811858479	0.222197969640368
TCGA.24.2020.01	0.0496286319133677	0.12133297718895099	-0.36301392525876797	-0.40063996470491	-0.18229525629316895	-0.11464727274814099	-0.0506674885380669	-0.256263093962992	0.22107972570081397	0.0746697370123954	0.0342914624160085
TCGA.24.2023.01	0.0669113374187962	-0.0432279428782648	-0.234939891427469	-0.19232593739382103	-0.13076939526022502	0.021437853974705004	0.183388414588334	-0.0962582393534063	0.365262637355614	0.222703938743826	0.24283708362818301
TCGA.24.2024.01	0.0414572569357624	-0.10199648175886901	-0.303045553377776	-0.315287889715078	-0.0415582645319606	-0.172213604701932	0.0142859286261103	-0.223516297668157	0.3436503294017	0.19083271193642298	0.18785186198065898
TCGA.24.2026.01	0.11293378447898401	-0.0286033327835723	-0.253606224100678	-0.20127600381017896	-0.007907044084594441	-0.0297891388723141	0.19438349645421	-0.11142925138692301	0.38267775451809294	0.2245842921658	0.34396186285678604
TCGA.24.2027.01	0.0429598479939675	-0.0956986870516079	-0.41520728005831503	-0.36880019410422704	-0.189127144928547	-0.20412281885837802	-0.0862868066824744	-0.267588373609453	0.219029325806087	0.10477393741069801	0.0587706889553197
TCGA.24.2033.01	0.0661354908889835	-0.0465286493131988	-0.34761671528310606	-0.363771564701495	-0.17930783368396	-0.183520079324096	0.0702988161897884	-0.25247887036535005	0.337041558275209	0.17421587394825802	0.165176803968415
TCGA.24.2035.01	0.20570329336841603	0.13499247337470402	-0.179414246917989	-0.19308476815419898	-0.0170861771849436	-0.078446251257934	0.186472045133791	-0.0855343955658437	0.397257862012562	0.25731134550115103	0.32385340405356894
TCGA.24.2036.01	0.0289982321573384	-0.0517253563440105	-0.440829651466938	-0.442515688367998	-0.211687635506974	-0.188527509566845	-0.0315466299434998	-0.339736037074555	0.17033696840640802	0.0368433917330087	-0.007531591902435259
TCGA.24.2038.01	0.0190806902570883	0.0195240785743477	-0.357937137335748	-0.319068293857705	-0.0601321752660754	-0.137143698773002	-0.0421232346153405	-0.22963009686238697	0.227620995927068	0.11794627067311099	0.068292961732419
TCGA.24.2254.01	0.0832224413682712	-0.0976295827328987	-0.372392342937129	-0.35834875231671504	-0.20543487136866603	-0.0991296509226401	0.17622040568493602	-0.215122019823957	0.35263982911954106	0.23004454284281897	0.12519214801238798
TCGA.24.2261.01	0.15727907777546202	-0.00549037960433035	-0.106942174391668	-0.12683451603903598	-0.125391487711651	-0.0492803052945616	0.0806201409375271	-0.0102184627941013	0.44037417038625004	0.26779662390707	0.36692931709894394
TCGA.24.2262.01	0.240199011296367	0.0036685956102645	-0.20578949870397303	-0.156713981625008	-0.0350690913534892	-0.0427450709409734	0.0986025378214354	-0.0891606263172924	0.26118167160468503	0.131316609893302	0.19540762465047304
TCGA.24.2267.01	0.260970212045829	0.0224741765454772	-0.12882803543794197	-0.15168024157604298	0.14078485418904502	0.000408940326944388	0.131232230288993	-0.018403385546028998	0.446123285417364	0.292913107407015	0.418451498941399
TCGA.24.2271.01	0.20324798681317602	-0.039400627332889	-0.147829831747132	-0.18823414530041396	0.0177353024624623	-0.0416483244780934	0.21660787320176397	-0.0599679039311972	0.276196692016683	0.16302586090961801	0.202475801525863
TCGA.24.2281.01	0.285816003462393	-0.016287590292258	-0.151403331439289	-0.20565449210567602	-0.0519051121188893	-0.065718710850052	0.150537008883435	-0.0537245425734215	0.435451531959885	0.282083503254482	0.366994568545731
TCGA.24.2288.01	0.241837897172594	0.0673048132646657	-0.153117710041457	-0.141442961157194	0.0854286008659572	-0.0565846764541538	0.0699370302884956	-0.0476346097223223	0.389829982400226	0.244320246943314	0.290212307254042
TCGA.24.2289.01	0.20355580866227999	0.0122979456180587	-0.259119835083341	-0.251444673808655	-0.145985105958484	-0.0599323990550451	0.212578444260558	-0.135203631899121	0.42381537489741	0.25980435758674697	0.236140729445682
TCGA.24.2290.01	0.12824172854090501	-0.0856901721055765	-0.250805672465299	-0.303130522897729	-0.0424645268668772	-0.0226880998196519	0.227920723439184	-0.14636704166688502	0.41240896708098096	0.269766500440864	0.263524199805001
TCGA.24.2293.01	0.285228134930075	0.0101531475419884	-0.147473458791698	-0.196007134741864	-0.0701726850454249	-0.0176159963458806	0.19191169443186898	-0.0458850894616596	0.41264752660670506	0.273441918317499	0.278151354650498
TCGA.24.2297.01	0.05245773878276099	-0.0980426349662738	-0.36577263167581	-0.33939970672396697	-0.0916983167340105	-0.134449605108425	-0.0677632625868349	-0.253718444320428	0.20031462993081398	0.0626182244784051	0.0870122807555286
TCGA.24.2298.01	0.0981382460418592	0.0445464126512997	-0.310747378276391	-0.285465299760718	-0.160400311608527	0.0249312187287298	0.18206744598279997	-0.206896798454646	0.261467137591822	0.11282288608848899	0.11671071153753901
TCGA.25.1312.01	0.0485135145087017	-0.05738854141153299	-0.35087539296772696	-0.33711887551574105	-0.146165940206271	-0.159069470130975	0.0257843545340399	-0.22840405745020603	0.38167122649917296	0.188093493753418	0.196824762602508
TCGA.25.1313.01	0.12134383655685302	0.0261696639772805	-0.317430352082253	-0.274455171274735	-0.0793857920123519	-0.051943842614102995	0.232385829220388	-0.174755576044736	0.45039076762292696	0.297163738058608	0.313113989890049
TCGA.25.1314.01	0.0682890602807673	-0.0554609085196148	-0.235711298668562	-0.238143717347934	-0.13583688802407	-0.16539583952096099	0.0784850084586426	-0.156201632594429	0.283389315316448	0.1447388493666	0.162513870082679
TCGA.25.1315.01	0.0324563526413264	-0.0726473485276276	-0.442132594075223	-0.416315980095516	-0.215456219065553	-0.174376611070083	-0.0740776999007364	-0.32426200371701003	0.13392511022039502	0.0118094635207956	-0.0262261964704374
TCGA.25.1316.01	0.050487431433594	-0.0522159775428312	-0.18652312711381197	-0.10338597158974198	-0.048570711344816	-0.163848339163194	-0.0155757717683797	-0.0808885202428563	0.313084181121206	0.15185254752990698	0.18331656881405498
TCGA.25.1317.01	0.0542586076608012	-0.0380485617148383	-0.315710095403903	-0.34555773117846994	-0.16331468688765802	-0.210803656019795	-0.108259796245656	-0.24080556723024105	0.20600790241303601	0.0937439457663079	0.0830463057252045
TCGA.25.1318.01	0.0857061008418422	-0.0313235374056362	-0.340133795724049	-0.35833856037359996	-0.165808196242725	-0.0451541978044797	0.188398068467522	-0.236017061701025	0.341184545099662	0.186894261319547	0.16869740854737802
TCGA.25.1319.01	0.0614181375320645	0.00783350127861819	-0.23696906784586103	-0.26783692563487804	-0.152461377743759	-0.131149123549323	0.0174334642510936	-0.17738309049309897	0.36296871295067695	0.207846031957905	0.23375848216001
TCGA.25.1320.01	0.0934312264497452	-0.0577983859947666	-0.265748759618398	-0.308844157470937	-0.057273711568395995	-0.12188444431280099	0.11497726359721198	-0.194868376836637	0.3553649072832629	0.20139719353483201	0.199446536124235
TCGA.25.1321.01	0.0603703572951362	-0.0382651128882943	-0.380128065371575	-0.377375447034137	-0.0589381491129238	-0.185451787080572	0.0305512276200151	-0.290143201606617	0.264657158835586	0.108275045224625	0.135119511519401
TCGA.25.1322.01	0.0704647972268537	-0.0325475517875825	-0.35369195365381106	-0.296486673962211	-0.071648943517761	-0.0743492282563242	0.0673563477300419	-0.212237044372469	0.436227323285473	0.268840400640085	0.28132422347805297
TCGA.25.1323.01	0.0730886140395967	-0.0668401942498314	-0.37202423975534404	-0.397422730634215	-0.11890161365598499	-0.195650421346451	-0.026401901294470002	-0.280299760606347	0.29192370658799	0.14249722522483899	0.11019629439746499
TCGA.25.1324.01	0.0361817145571132	-0.0540508596917663	-0.23915311498457	-0.26509471821262	-0.106812334365585	-0.20529316896998998	-0.20137036205112196	-0.18566077917044896	0.148811552168644	0.00468309921178205	0.0831403055616112
TCGA.25.1326.01	0.130034115297526	-0.0131923097114816	-0.222721075890442	-0.264332841233644	-0.0777022623360746	-0.0968555944689483	0.126900944438904	-0.14350037826493803	0.446856619040424	0.280014442283111	0.32663057297105297
TCGA.25.1328.01	0.0743640076099938	0.0824555074347163	-0.261296425815719	-0.22664119011756398	-0.041791382377153005	-0.0338826915051258	0.0807539213607259	-0.13291803967419502	0.297594104131653	0.18849547848727102	0.131889140753195
TCGA.25.1329.01	0.0849829520423264	0.00449012384659825	-0.263331928305617	-0.30006058875594604	-0.0123671010133234	-0.14345444628366902	0.0219763136000291	-0.187787236802286	0.362694961595745	0.184080201620249	0.151988634189529
TCGA.25.1623.01	0.374558720171815	0.0848902610732972	-0.0601081445965124	-0.166901105956965	0.0509265353102688	-0.0124916420071764	0.30109497525400103	0.0411868280498358	0.48112925066953005	0.32029165155453004	0.384526191438291
TCGA.25.1625.01	0.145954435657894	0.0290894894753915	-0.27999843323993395	-0.232058591871816	-0.0260672959829568	-0.0540449715580868	0.27132662455118106	-0.152229491983173	0.378688815495591	0.227681535758261	0.220627567783173
TCGA.25.1626.01	0.349778845176889	0.0427566418470873	-0.08396245175445899	-0.157182368546309	-0.0551046201683616	-0.10094896862500999	0.284235997065903	0.008239893879306391	0.466243403952978	0.283458347940156	0.29961005814573805
TCGA.25.1627.01	0.0784689981115414	-0.0782851715929075	-0.295440890178284	-0.302912484618524	-0.0297771112247666	-0.21748571232984	0.0033688174101336697	-0.218051430044126	0.25535929748166797	0.0987617177834686	0.0888174015661305
TCGA.25.1628.01	0.20505715131183397	0.0123014523926388	-0.0991653458297359	-0.15769216104709602	-0.0936372904992278	-0.10254139842621099	0.0752083891997337	-0.00387118911847071	0.432600814007373	0.265115942309948	0.347983867162329
TCGA.25.1630.01	0.34958043971553004	-0.04783918032522401	-0.262352861234311	-0.25404838347828795	-0.0741756384686015	-0.0991760053886938	0.15945954863367903	-0.12286988781027099	0.40419556682675195	0.269346282065789	0.24785342121179302
TCGA.25.1631.01	0.0889991635652646	-0.0254783180188977	-0.344737877382866	-0.341376244696569	-0.146724107571176	-0.11224095673094998	0.00604117001359861	-0.242377706632897	0.308126208088473	0.176061743213448	0.149816829929636
TCGA.25.1632.01	0.0260279708675005	-0.130714716781974	-0.41347187215553	-0.41171424057036	-0.11731749726261201	-0.19212187075668696	-0.0420176354848313	-0.30802450809155296	0.173517367069055	0.0280299094825735	0.00536275699095748
TCGA.25.1633.01	0.186211318914574	0.0327027590535235	-0.13967434016832903	-0.203694932843193	-0.0843589202184923	-0.0598602673490181	0.17156534084109198	-0.0329298644863408	0.40459162041925495	0.234089402906393	0.27969196247229
TCGA.25.1634.01	0.0487971772333669	-0.0729670608018613	-0.33646753689352804	-0.35557565192380897	-0.215502064401299	-0.24915247393589898	-0.10384683766345501	-0.31364834874306	0.0519387636799232	-0.035434549666886	-0.104348314703229
TCGA.25.1635.01	0.185723651595182	0.0900262838595738	-0.16871563805268303	-0.243523451085563	-0.0978107812165442	-0.101709382403176	0.10109299197238698	-0.118582750277429	0.368962065184384	0.20371801653365199	0.263107249202071
TCGA.25.1870.01	0.0475504537522254	-0.0710971915147747	-0.38773015648821896	-0.34793151128799604	-0.0617828665468241	-0.164352110027144	0.0459972448512454	-0.214590145429046	0.3785495661395471	0.230724642066571	0.159516548750442
TCGA.25.1871.01	0.0135932355996951	-0.10936659112700399	-0.37404648973976096	-0.3692621422389679	-0.197882492203064	-0.268788449201429	-0.145945720306768	-0.31461679056313896	-0.0557921800802554	-0.13979224343926902	-0.150810849957686
TCGA.25.2042.01	0.257686276881277	0.0370335974762346	-0.187294972326822	-0.24767805155474898	-0.0118778264272875	-0.0406593765531516	0.278990564090645	-0.11492135233249699	0.38074940078719305	0.229393227753805	0.16660159572166902
TCGA.25.2391.01	0.122861755317818	0.0331493737264942	-0.272230263339988	-0.270582704976073	-0.19809984484262103	-0.0893040527915733	0.113051198776036	-0.16507870318711598	0.352625070884948	0.180935406072517	0.22511665611209103
TCGA.25.2392.01	0.22456162581386	-0.0548157404326697	-0.220420548099723	-0.28611424388568496	-0.11869588242686098	0.0679041477062403	0.23646029793447	-0.145044425240855	0.477108805247457	0.2969574858263	0.31931248608352697
TCGA.25.2393.01	0.13646905523483602	-0.0492953293166116	-0.235661126784109	-0.273106276426715	-0.10541134641866699	-0.0993083511220415	-0.0211480581558687	-0.15017370155749699	0.28428669152143	0.136746414506993	0.147714924226353
TCGA.25.2396.01	0.0722675881229624	-0.00877717121719849	-0.196551228636281	-0.180832012725262	-0.0965385456052573	-0.10627774547785901	0.0323023276370085	-0.0767865006308834	0.423357330156071	0.244831495658862	0.34071805893504403
TCGA.25.2397.01	0.0774845554657498	-0.120963550284282	-0.35697939909452	-0.30499145529206	-0.204045211827472	-0.109681733396949	0.14618447323467498	-0.23491967195003896	0.312942260475999	0.16860440828420697	0.124375971581048
TCGA.25.2398.01	0.0825395809050095	-0.000687714492549233	-0.22075756580729602	-0.29574381229278	-0.10544873458863001	-0.176257390313474	0.10812643002583198	-0.17103757149881502	0.347459618262815	0.23521804275389702	0.19066361151992803
TCGA.25.2399.01	0.128931226117247	-0.0341531460517938	-0.24953284051879	-0.180220609645635	-0.11127535670024098	-0.0696198795642168	0.11031799842170499	-0.0745571438263357	0.39152535466997207	0.24203843842742498	0.27267391027438
TCGA.25.2400.01	0.0774210441786634	-0.0519439716237478	-0.369470230598574	-0.3582832417663401	-0.14055298811876699	-0.164967877297608	0.105124953622441	-0.236743285725683	0.35992891449940995	0.19671885202901396	0.214743219227555
TCGA.25.2401.01	0.259829666479657	0.0176995235509757	-0.17545834766713098	-0.212010079151971	-0.0543589170708605	-0.0379147072079485	0.178759417639613	-0.0595627878299082	0.475393853313765	0.31833137049934496	0.37644616824789295
TCGA.25.2404.01	0.10350336225151599	0.0419369210828103	-0.28628393779959305	-0.282736827949285	-0.0880570352636561	-0.0666706333362987	0.153369098451643	-0.15344035741685	0.34583143498241	0.18635081742366	0.244969056900211
TCGA.25.2409.01	0.11999412234872099	-0.0508678527530132	-0.25392870030813003	-0.18356838404787998	-0.0569300150625085	-0.0949830510764219	0.0352088942268753	-0.0801533290688548	0.386629763629741	0.230937108635639	0.26261921564242197
TCGA.29.1688.01	0.10318966920191901	-0.0582442776298393	-0.189376493712331	-0.18155092944068105	-0.12097230399494098	0.0671853329590455	0.24538060227215197	-0.036056155164885	0.436242272198133	0.268990272529926	0.34010985501132
TCGA.29.1690.01	0.10886512546563001	0.0833166011344806	-0.18051178856107603	-0.21619696728718305	-0.0970456346921371	-0.0126471793406284	0.149272905848866	-0.11595509632716	0.377751483374858	0.26495817544872896	0.186238142519242
TCGA.29.1691.01	0.0784900989578772	-0.058441064131202994	-0.30134065835267	-0.30070098614350105	-0.13700834471363402	-0.18376327351433602	-0.0266728970622107	-0.16785977171023403	0.345675269978557	0.17695169273542002	0.20820291022283
TCGA.29.1693.01	0.0872511918861857	-0.0130848592126235	-0.26069718148966503	-0.260113305087659	-0.142373807299121	-0.10704740943010199	0.0592352071135988	-0.173736510279851	0.34386331908054807	0.187191467583156	0.294406333120919
TCGA.29.1694.01	0.0985181362756585	-0.0202387235026766	-0.260558680630209	-0.282740464577761	-0.10434459649407199	0.0341024717899015	0.10773393212078901	-0.18989013057649698	0.28284662599275107	0.156416310463111	0.173966062379771
TCGA.29.1695.01	0.13245443734644302	-0.0342788859779141	-0.16551504813765303	-0.178672025133187	-0.11945406388568901	-0.0830435566175331	0.205730417716964	-0.0785358174979972	0.44214427584649896	0.28943340774707804	0.30956911597179
TCGA.29.1696.01	0.0310399089453129	-0.0748452982268715	-0.326069187601073	-0.30443634377483697	-0.110632849489535	-0.130052921711382	-0.0581956907498907	-0.231634463662095	0.18977383769540002	0.0603688191201728	0.136970200982442
TCGA.29.1697.01	0.0389279538091999	-0.16102918207970698	-0.39263207265049704	-0.313424240712848	-0.256317828152887	-0.22143964370924302	-0.0755307349539274	-0.27149916767851395	0.21354374306216103	0.0653281236412862	0.0825123262136984
TCGA.29.1698.01	0.100323962712601	0.0322250394096211	-0.23925204189527602	-0.276907942593934	-0.151333193238197	-0.138942245534293	0.0537812094316516	-0.18559469377453602	0.315596828617671	0.15367582959197598	0.186940391802463
TCGA.29.1699.01	0.136788072788647	-0.00530208075436111	-0.23974208451092702	-0.180286458482372	-0.0687671606063414	-0.0517040706671338	0.102636636443331	-0.0670255241055062	0.46876740945402	0.282547865451848	0.375338495750631
TCGA.29.1701.01	0.12368942906132599	0.0721659349711274	-0.182809287243634	-0.205668680512749	-0.0352721324459691	-0.127349534051515	0.132645584586709	-0.113418976756466	0.38135726041803897	0.245536594053199	0.306766662938607
TCGA.29.1702.01	0.045933594859712004	-0.06726717141321101	-0.364018824206944	-0.428260385509204	-0.20355802719312602	-0.23545394902687802	-0.0349187760010402	-0.321920104554698	0.17497953488766801	0.0529595087149717	-0.0175708276306496
TCGA.29.1703.01	0.041575639338058995	-0.0486757520773984	-0.305384794843922	-0.262886152531982	-0.0153752472236332	-0.120792429963365	0.0178844002981129	-0.20821228526616298	0.282486573611995	0.164438807467443	0.13342681561528902
TCGA.29.1705.01	0.101890937593039	-0.0276027717933924	-0.24455702837070897	-0.275661923886628	-0.131180712889127	-0.0953808103923421	0.052690037032913	-0.17299687197736	0.337182419868588	0.19581873725092602	0.16493976741450198
TCGA.29.1710.01	0.311696648165414	0.0779593900944839	-0.0987162607264322	-0.0518954991724772	0.0388467296927883	0.00023782262251497403	0.173530584804594	0.0734007862969865	0.419872696133617	0.280185323797171	0.33833636459205896
TCGA.29.1711.01	0.122876326172174	0.0264383844430713	-0.16170325112078301	-0.10296242984140899	-0.0386935165318642	0.0182416324042169	0.0659271191803451	-0.0230936896627293	0.414583132241933	0.285921605063495	0.376507962725693
TCGA.29.1761.01	0.138089962518046	-0.0433804204782859	-0.22106812337040196	-0.169491824323371	-0.0591671392987625	-0.056782552986733	0.12581438347149498	-0.104022173853241	0.36949865382215	0.208399408596894	0.28760959142230996
TCGA.29.1762.01	0.0678286598463512	0.182175373141624	-0.38551302733538895	-0.43635574560220897	-0.225652454859246	-0.146654000791511	-0.0456688186446498	-0.336710803163084	0.30304962455290996	0.182268024674927	0.0760977032469138
TCGA.29.1763.01	0.0955956033758019	-0.0034093777334368103	-0.30109764665187	-0.321138608474927	-0.160716178142143	-0.14724402254337	-0.0505517465535321	-0.196310414308534	0.397485370646815	0.215667311941363	0.228136419982251
TCGA.29.1770.01	0.058746397254464004	-0.0697549038173098	-0.30676556375099295	-0.289212546660818	-0.19015547341634698	-0.191672921278129	0.10763792720068302	-0.217426432240871	0.286606982454641	0.15280762649811097	0.102654413531031
TCGA.29.1770.02	0.06643919633063901	-0.130384488598699	-0.36860869783416206	-0.28085515213577195	-0.153665471889888	-0.12441116609008199	0.0330982002330796	-0.19429010367833302	0.213692641108132	0.125964675378443	0.0527849275274149
TCGA.29.1776.01	0.0576512235780922	-0.0133873206539446	-0.268700445568985	-0.28541800350776797	-0.0645532413189725	-0.14510063785297	0.0188805731970546	-0.19180231990484498	0.300727102315022	0.16307572375142998	0.18206768902377102
TCGA.29.1778.01	0.110293838982789	-0.0214464539277037	-0.159631943737441	-0.15572159097523802	0.031864376685595	-0.0678431640610193	0.0323838456394568	-0.0401013962736865	0.355211290059141	0.228058408768595	0.294384491731146
TCGA.29.1781.01	0.180813039196654	0.0558953956999316	-0.0306259844782037	-0.0502668424295821	0.12177035996693902	-0.0283633557086552	0.0613224499510242	0.0453627025407458	0.482557242130696	0.320743284797166	0.42562475033381
TCGA.29.1783.01	0.12143549656629199	-0.0345128207840906	-0.222581648663668	-0.281000714847364	-0.108851006058391	-0.132709454465761	0.083651681301636	-0.14903093232762302	0.39998148338088496	0.250402297715987	0.31215235047323203
TCGA.29.1784.01	0.159674849556211	-0.0109756596633745	-0.130104045159009	-0.19025069113105397	0.13424675714277198	-0.021384130163014	0.11622028905966099	-0.0801243125265017	0.437082806566822	0.258961689630136	0.38954477024441203
TCGA.29.1785.01	0.0965779459706547	0.020716201338147	-0.10533505070300699	-0.0878107570016037	-0.0317587659530989	-0.0290409844605958	0.0707652978491443	0.0317714450391015	0.437265041791724	0.292206445678337	0.40349817106797903
TCGA.29.2414.01	0.0471988761343119	-0.0762316869762216	-0.32444019694281395	-0.41239510211186	-0.0856562945196172	-0.230324803245215	-0.0534806783563825	-0.27798436337677396	0.19220449325184602	0.0552358280909954	0.0365745007676282
TCGA.29.2414.02	0.14967459801584	-0.0268319860811264	-0.128909603828708	-0.184088250812796	-0.0233125756631632	-0.0951361303244679	-0.0355488592253889	-0.0450685939634474	0.329382263854264	0.170641056846006	0.298804549211357
TCGA.29.2425.01	0.0610344963400271	-0.039598321282215	-0.262552431345455	-0.279226112798099	-0.0107533284198052	-0.184528017278458	-0.0417716224149258	-0.153337992002268	0.329673720543204	0.20697026355560696	0.225206738368819
TCGA.29.2427.01	0.290086382204691	0.0593528848876471	-0.0289797356587072	-0.00912145477675859	-0.0118792500048364	0.0675773093033317	0.23500505833639398	0.0979192223366471	0.474768992443073	0.340795719465523	0.435793778488477
TCGA.29.2428.01	0.11744403508036601	0.00867528412907888	-0.0419482965165147	-0.128202887273586	0.0397184074276489	-0.0624838984708667	0.072667960334084	-0.0119023044132543	0.48573704840792103	0.304835524652975	0.38068119077052204
TCGA.29.A5NZ.01	0.0326013567720752	-0.00593481862213846	-0.196551979475291	-0.3276456014885711	-0.157377853792346	-0.140630121810852	0.0333734072113763	-0.206572594817172	0.21146264713496302	0.0744415943792361	0.0952154652151384
TCGA.30.1718.01	0.166822777241379	0.0642596559340215	-0.20108325014732603	-0.24669914254563	-0.00667212185356861	0.00349177713371734	0.0552137907256259	-0.12237511799979199	0.39371048094014005	0.247391771829472	0.28994188470858695
TCGA.30.1855.01	0.13550598328649302	-0.0132381123295725	-0.20274465251670004	-0.21852211272939998	-0.0699404593796896	-0.107766081958658	0.0644527777718358	-0.107494870380595	0.36313481160964295	0.20395383902692502	0.27666493076288895
TCGA.30.1857.01	0.124668841027062	-0.00322552380815914	-0.18687494151573397	-0.21572263916075798	0.00669774134938964	-0.0968348629955809	0.0990392162779979	-0.0860147494971519	0.329872322354139	0.225164622297494	0.272760255361837
TCGA.30.1860.01	0.209468642027908	0.0188746856481066	-0.0778776610290138	-0.0198316931563712	0.0293003164153516	-0.0554387371326951	0.0818721579120418	0.0580773268933534	0.41786287020438106	0.256900689724625	0.408082191439196
TCGA.30.1861.01	0.0827317533894677	-0.0698177639286045	-0.313260346855812	-0.409823198293707	-0.16387594454815899	-0.163720831644317	-0.00167521664060252	-0.23917710025522304	0.222167619561508	0.0882922254903264	0.0552484116100958
TCGA.30.1862.01	0.10386692887739801	-0.034443260282720004	-0.24247357928353197	-0.246037692361457	-0.0390549444150278	-0.0841932348173656	0.16284287683756699	-0.165310215868996	0.336168283569763	0.186368096187208	0.200744738851072
TCGA.30.1891.01	0.12807652409319198	0.00910506696294645	-0.180884426699031	-0.216453040874403	-0.0644719883800972	-0.12864799751724398	0.0208656714992253	-0.113131300768769	0.351593397040701	0.17876833345159698	0.229682610968344
TCGA.31.1944.01	0.136100761186679	0.00903910571960326	-0.25903406435153703	-0.294663030209531	-0.0539973370623296	-0.0967664765733681	-0.0108314250281578	-0.164761247798245	0.326052718911104	0.19999463889412197	0.242260548959742
TCGA.31.1946.01	0.169152174769555	0.0041117612926156	-0.20163540577074499	-0.25190206438654394	-0.117358256025331	-0.0472866604154853	0.148665566454427	-0.12177482715265199	0.439882307999591	0.28795672425727903	0.316176446731606
TCGA.31.1951.01	0.11196817905790898	0.000888137750826784	-0.177543725626593	-0.172289624506513	-0.0966538403156637	-0.0165658271705573	0.20386993481364604	-0.0500846654759159	0.426040329318377	0.26829424524211	0.36608184134699895
TCGA.31.1953.01	0.168323688974648	0.0604237112827742	-0.11841106045027001	-0.043802943642219	-0.10038104736945198	0.0931875346738507	0.267757330447103	0.0545610398463208	0.42079539415826395	0.29024546448792304	0.371286485943956
TCGA.31.1956.01	0.24576093820874698	0.0934633567339574	0.0445953868680892	-0.0478928796678326	0.0558245068450115	0.056622538564435	0.240872759863827	0.0813948287946471	0.5013719322841149	0.376745543142081	0.47169419720913297
TCGA.31.1959.01	0.227924559809147	0.00439239918464385	-0.166890867532793	-0.192642914218221	-0.0927193497024215	-0.0662355631532385	0.0964431748517224	-0.0743010153827745	0.438215576587565	0.266857586749693	0.269992305669935
TCGA.36.1568.01	0.0935719059023287	0.0167565117741022	-0.22055941205669	-0.23455514402047198	-0.0774535784685985	-0.0238220433830748	0.15359202987745701	-0.126416218159687	0.318092917560729	0.177705575754463	0.238367686402358
TCGA.36.1569.01	0.19316145683348	0.0007153405348912469	-0.0727720085459043	-0.166236445704031	-0.0355536103428222	-0.125125336665104	0.0780481183658732	-0.0354764312504207	0.374351598282872	0.221233786538891	0.29047566138027503
TCGA.36.1570.01	0.0476916257280437	-0.11951534514258699	-0.35849164479400797	-0.347417278605067	-0.20054179059530197	-0.187869548434957	-0.0678327687659072	-0.24206249658342	0.30227301275270896	0.16238031282106	0.202156872417268
TCGA.36.1571.01	0.0349886524640863	-0.0878214926782175	-0.33192297357344297	-0.305579437061802	-0.198855919741272	-0.219465910494972	-0.10577497108416001	-0.262963645224631	0.17156640737342702	0.0312364230676322	0.0653637866225027
TCGA.36.1574.01	0.0676045754009177	0.0559023921668937	-0.23803883308843102	-0.27119460071630297	-0.0495204276118565	-0.0020821912903197	0.140098300891358	-0.14782584590473002	0.353906512358891	0.22205110071681197	0.30020613119726003
TCGA.36.1575.01	0.0258887164645988	-0.0886941817740401	-0.393146498646607	-0.44667715965816795	-0.18317746808410498	-0.261758306273252	-0.123392775215147	-0.338283241512364	0.116486085879217	-0.0155557756523306	-0.0454434959753769
TCGA.36.1576.01	0.265219649942059	0.0541519389895605	-0.0601682984734021	-0.158043712825727	-0.0355071784094007	-0.08656081063927	0.15273406365345402	-0.0141912779355477	0.44226150844735895	0.288928432683218	0.346619401984609
TCGA.36.1577.01	0.10355779297518	-0.0956309461045077	-0.376550151880557	-0.419559700363919	-0.271219221680639	-0.119406713404837	-0.07089484980598	-0.282803284138407	0.149423402769516	0.0487578837576645	-0.0260005925720417
TCGA.36.1578.01	0.0895173663587279	0.0233854408098406	-0.141692825290692	-0.14007184448467097	0.0192834124943769	-0.0228661553215123	0.109349737348229	-0.015389292075948	0.35386010509884297	0.266162260747994	0.345303832077628
TCGA.36.1580.01	0.15122252526839	0.0275060936973974	-0.143116260602165	-0.21185460134342102	-0.12237490321821401	-0.125130410547721	0.0936497600040967	-0.0859721924683278	0.384478030660976	0.23801432818282198	0.28881982979818893
TCGA.36.1581.01	0.19495238585378	0.0491702348957479	-0.0710412013444947	-0.160113406631415	0.0932876079795713	-0.047671627750699996	0.211462416387285	0.0038308333030874797	0.39796610693421797	0.23882966402036498	0.36670159694928706
TCGA.3P.A9WA.01	0.0767658859551187	-0.17228792621406902	-0.29654439933216303	-0.340476227611814	-0.0827515388169935	-0.121577230652563	0.101985680248095	-0.23211058099328802	0.158748061331022	0.0734815010631303	0.0620632264349317
