sampleID	LeukocyteMeth_score	B_cell	T_cell.CD4	T_cell.CD8	Neutrophil	Macrophage	DC
TCGA.24.1544.01	0.0383913993993771	0.0	0.0	0.28605398271979804	0.0	0.122508266777461	0.23391131867951198
TCGA.24.1545.01	0.26585313114123	0.198684972647549	0.190097954665213	0.527663398100041	0.12814687994297302	0.19401755418367497	0.3725447150111911
TCGA.24.1546.01	0.15124000017356304	0.0310560786721953	0.0693875965480865	0.265124073065757	0.0907821697978969	0.225701257215538	0.515682977616962
TCGA.24.1548.01	0.0603082315774311	0.19448110526528697	0.0659035827649116	0.20177857760849902	0.14308140214888698	0.0	0.158393684512833
TCGA.24.1549.01	0.07467485005390899	0.0893636035805776	0.0	0.471395575440753	0.133822442854083	0.141509105642809	0.46018208404585204
TCGA.24.1550.01	0.26651437621199897	0.0	0.0	0.399754609800926	0.13041241327979802	0.233121517679677	0.680742548410421
TCGA.24.1551.01	0.154057314908923	0.13069999557845802	0.22162653773985003	0.230980323120672	0.220901098462534	0.0	0.532832626862098
TCGA.24.1552.01	0.0290753608296435	0.115409146054092	0.0694063035839903	0.300147554984753	0.0654412281653518	0.11870601773650899	0.29593478931835904
TCGA.24.1553.01	0.215844979481518	0.295144292795505	0.21013154239797	0.25327074308707004	0.0897216197113443	0.0	0.7584598414264041
TCGA.24.1555.01	0.0528633897638047	0.21556182473208102	0.16700419672629901	0.0	0.0516483275740033	0.0	0.308464668974687
TCGA.24.1556.01	0.0820265521592296	0.303259725487148	0.0	0.28811236073643	0.096532910896023	0.0	0.497021226196206
TCGA.24.1557.01	0.0487919420638192	0.0289391011735203	0.215032314637518	0.0	0.0881518579252405	0.222936821679244	0.286336220598972
TCGA.24.1558.01	0.0416808657047346	0.113501419072199	0.0	0.30564003870933504	0.118918795141019	0.0	0.351772552322639
TCGA.24.1560.01	0.0365075432308177	0.0	0.180388543730474	0.328248613502423	0.0726080842467885	0.0	0.354236663379915
TCGA.24.1562.01	0.0867537820429565	0.177616586547287	0.19748438193920395	0.141197088876145	0.0958076503571578	0.0	0.487819502077372
TCGA.24.1563.01	0.066479326964188	0.0	0.0	0.5484774850687141	0.18361993385704997	0.068409272722988	0.575164486784169
TCGA.24.1564.01	0.277815801274026	0.0	0.338752122319192	0.0535748295296207	0.19090508318043803	0.24398023029191798	0.6715905951429979
TCGA.24.1567.01	0.0433354991968419	0.173884214926983	0.0545866931352531	0.201518715276865	0.0	0.0	0.37456897339023004
TCGA.24.1603.01	0.0364257921431158	0.16429029516184102	0.133386043965245	0.18274684371430397	0.06772068282803201	0.0	0.424046108178576
TCGA.24.1604.01	0.0628233414861617	0.127217509313683	0.139021589213866	0.218299960546057	0.145810532884987	0.00885371131833017	0.299269640906906
TCGA.24.1616.01	0.0796340423345891	0.22963274412115398	0.16179027710459698	0.0432978397708006	0.061722213646092004	0.0	0.300684414454667
TCGA.24.1842.01	0.14875974243683898	0.129411574270061	0.154757189259626	0.37610265739110604	0.147237890659883	0.0	0.7186675793244479
TCGA.24.1843.01	0.11725148096474301	0.188721258654115	0.262097446834727	0.0	0.16671753694047	0.0	0.49872196337553903
TCGA.24.1844.01	0.030597000096234	0.0737848203297177	0.0638704664204915	0.18041836749919601	0.032595317796804	0.0669982258419853	0.261037467112544
TCGA.24.1846.01	0.0635957425507962	0.12046389983712401	0.0496729892497124	0.496526077860057	0.41057770989642606	0.0	0.312348070157373
TCGA.24.1847.01	0.287094746481039	0.0256375427516585	0.306833578200787	0.47848314824059396	0.236828423603582	0.032233964860021	0.69553334506706
TCGA.24.1849.01	0.30629206628216604	0.0	0.16682948380658702	0.470712453908431	0.29332556094012496	0.238688912339147	0.465343218048443
TCGA.24.1850.01	0.0948409098286037	0.1012191080854	0.0589176491885902	0.19447269171837098	0.0734681374615622	0.192064439567685	0.45288639335991204
TCGA.24.1924.01	0.141138798028178	0.41354376304270096	0.0698974938045236	0.0	0.169129801088619	0.0	0.660900795870175
TCGA.24.1928.01	0.117550746241643	0.13721596624003002	0.0489783175064759	0.300226273741091	0.123828440617649	0.20160993080263298	0.24209995420025401
TCGA.24.1930.01	0.16523744820197198	0.0	0.23813541182975895	0.18916690945785197	0.240982641265243	0.18614460731046498	0.54734619153686
TCGA.24.2019.01	0.0780092069930045	0.16241577836251	0.00258210045916252	0.287321563695337	0.0645050434243081	0.0	0.363708983594114
TCGA.24.2020.01	0.0496286319133677	0.0486411253230457	0.00254719271950715	0.321164710878933	0.0254590658453633	0.0	0.27792059799410196
TCGA.24.2023.01	0.0669113374187962	0.142593389956704	0.0	0.363718763544575	0.16035234595585	0.0	0.3987034911827629
TCGA.24.2024.01	0.0414572569357624	0.0491571914489793	0.0	0.201676351018213	0.0544410611851246	0.17936225761125305	0.39444272911470296
TCGA.24.2026.01	0.11293378447898401	0.22277119119584304	0.0263945818765317	0.33430730035877804	0.175429768108552	0.0251774815940136	0.359740092360769
TCGA.24.2027.01	0.0429598479939675	0.15179355404616598	0.0951329065394179	0.23893070339101397	0.0	0.135429348792509	0.23675743723989398
TCGA.24.2033.01	0.0661354908889835	0.0	0.30592835603010804	0.16092381459147198	0.0	0.0	0.434559254800706
TCGA.24.2035.01	0.20570329336841603	0.0	0.13846705712939097	0.40028682821788797	0.19305319076058	0.19193437550189998	0.501638031871787
TCGA.24.2036.01	0.0289982321573384	0.0675199137758659	0.0400971313917888	0.146297295484621	0.0265821089443973	0.0911828565954304	0.31261365808965697
TCGA.24.2038.01	0.0190806902570883	0.0	0.0558341272092303	0.414577884840701	0.0	0.20509693058726397	0.381454932018281
TCGA.24.2254.01	0.0832224413682712	0.0	0.159230735526577	0.0756567263725092	0.129996757647937	0.11398463162150599	0.4721682468177629
TCGA.24.2261.01	0.15727907777546202	0.135722868985744	0.162486616662056	0.311892500794543	0.141499484685389	0.0485572297939671	0.5136654909651099
TCGA.24.2262.01	0.240199011296367	0.0440306130681089	0.0817975503743843	0.28529290898875104	0.279350814637379	0.0493886344009401	0.312631404356705
TCGA.24.2267.01	0.260970212045829	0.0901875331302143	0.367083470548208	0.10842700446856698	0.21759671208120102	0.0	0.601145130776414
TCGA.24.2271.01	0.20324798681317602	0.131393479733733	0.327792124870762	0.227953731135883	0.130336977305745	0.0	0.3692937835422879
TCGA.24.2281.01	0.285816003462393	0.0713054925281468	0.29651105996354	0.0	0.16976011953076703	0.0	0.573765076887819
TCGA.24.2288.01	0.241837897172594	0.147276461302865	0.14492251806220702	0.40937790347705105	0.148791132122973	0.0346847619412414	0.42244046445300604
TCGA.24.2289.01	0.20355580866227999	0.0077694991876514595	0.0	0.550679921070662	0.244539367712067	0.244348040917183	0.381225671747894
TCGA.24.2290.01	0.12824172854090501	0.0780584007476764	0.186372530718804	0.0763228282400021	0.242067198151948	0.0038527949007940397	0.488770869173258
TCGA.24.2293.01	0.285228134930075	0.0	0.13844512693892802	0.503483273935628	0.278193695123122	0.35030313994969503	0.360532551462413
TCGA.24.2297.01	0.05245773878276099	0.18122280802836702	0.13137047107958802	0.155042823420875	0.0385500363961744	0.0825906463365344	0.245425432819341
TCGA.24.2298.01	0.0981382460418592	0.0523040033543599	0.0	0.5664380382229991	0.183864045807931	0.21655856124750197	0.42301574021752403
TCGA.25.1312.01	0.0485135145087017	0.197434684935864	0.0794722895607646	0.187124299766849	0.045474306252689	0.0836156667127196	0.36211370428640605
TCGA.25.1313.01	0.12134383655685302	0.0305938778903799	0.191429559975245	0.157333416615735	0.262108937857452	0.231432003514992	0.34599020688238596
TCGA.25.1314.01	0.0682890602807673	0.0	0.29717189306208003	0.14388163557097	0.0915292410693167	0.0	0.31236300581205
TCGA.25.1315.01	0.0324563526413264	0.113877292206892	0.156330897758785	0.158878491335641	0.0494538096421713	0.0	0.261205060197346
TCGA.25.1316.01	0.050487431433594	0.0	0.0989751567650799	0.3942442478117821	0.0092164904628649	0.124522280045585	0.28118668282062503
TCGA.25.1317.01	0.0542586076608012	0.0189407510246967	0.11084126297020098	0.30882824040022494	0.00162321655878116	0.0616041950200155	0.327032002733077
TCGA.25.1318.01	0.0857061008418422	0.14806045937485598	0.135212526309768	0.136709303693661	0.0467369913560531	0.0706275540524514	0.531991398810322
TCGA.25.1319.01	0.0614181375320645	0.257959259663226	0.26485295746498605	0.120744207655498	0.0	0.11015116870856098	0.485152391453506
TCGA.25.1320.01	0.0934312264497452	0.0	0.031981400847066	0.398573009708241	0.11668817810060901	0.39327367594235496	0.23781896148551301
TCGA.25.1321.01	0.0603703572951362	0.176851345594579	0.234812761937599	0.0426325752437969	0.0962159205995444	0.164438595870543	0.267527080362374
TCGA.25.1322.01	0.0704647972268537	0.0639170715083573	0.0389393240290636	0.278400555111767	0.211233074951562	0.139990822622597	0.35813999122484996
TCGA.25.1323.01	0.0730886140395967	0.0767650736256542	0.0724471520961709	0.22668580402183802	0.0266443137323969	0.13631482129383699	0.225532899707626
TCGA.25.1324.01	0.0361817145571132	0.0	0.410519252618349	0.538838868028425	0.0	0.0	0.0875164532983576
TCGA.25.1326.01	0.130034115297526	0.136987935729956	0.11201551698833698	0.253792508358925	0.11152424361671301	0.33470871648828904	0.3973377362064529
TCGA.25.1328.01	0.0743640076099938	0.0	0.0423731497847288	0.429085048754159	0.0927705225636701	0.21097677416498103	0.387273236426705
TCGA.25.1329.01	0.0849829520423264	0.0	0.272338739823774	0.233939293585714	0.0477154047028926	0.287540581628135	0.268372553823203
TCGA.25.1623.01	0.374558720171815	0.0	0.0694198384298085	0.575947702500061	0.36618397196415997	0.11545047377986399	0.514615443428343
TCGA.25.1625.01	0.145954435657894	0.35295282337822104	0.0	0.378540758124111	0.124322067755589	0.0673333550573694	0.7766796411612409
TCGA.25.1626.01	0.349778845176889	0.0	0.0	0.7280453069360079	0.33638230905642896	0.34912780634821994	0.4417226079897121
TCGA.25.1627.01	0.0784689981115414	0.183563902338145	0.127014007574939	0.15536238547519	0.10579800957604599	0.0623235523459005	0.4216774747109289
TCGA.25.1628.01	0.20505715131183397	0.0521906185269898	0.11132956648275802	0.524335188587642	0.12507971799492	0.36947479914330295	0.22509600876766397
TCGA.25.1630.01	0.34958043971553004	0.0	0.22040002622964397	0.0	0.35864316516179395	0.0305104818669639	0.708844269701568
TCGA.25.1631.01	0.0889991635652646	0.139852450298645	0.132090006481344	0.25040889026034696	0.0307142664966575	0.0543085795530001	0.39306765829907103
TCGA.25.1632.01	0.0260279708675005	0.0	0.044769577600592005	0.35042182545217	0.0662734994966255	0.0431609723933661	0.306988688210891
TCGA.25.1633.01	0.186211318914574	0.0	0.0	0.6081876800946079	0.27683816087041196	0.217728192237476	0.426002233446421
TCGA.25.1634.01	0.0487971772333669	0.0485081876061948	0.0453601644434252	0.16706891104779	0.0174775744586807	0.03349675589461	0.23193175190112802
TCGA.25.1635.01	0.185723651595182	0.193210550182187	0.0431815097505737	0.288269366883545	0.0977775682489569	0.192313768693808	0.45135764426448705
TCGA.25.1870.01	0.0475504537522254	0.0	0.855391782156229	0.32590404772607	0.0	0.17696632418910999	0.0900765184802853
TCGA.25.1871.01	0.0135932355996951	0.0	0.140278458717132	0.16713351766687198	0.0205902262273351	0.064011430072532	0.227160020235369
TCGA.25.2042.01	0.257686276881277	0.0	0.0	0.6578414358328499	0.34373974013299896	0.31974357895411	0.5457077610080151
TCGA.25.2391.01	0.122861755317818	0.179612717864335	0.139860063089863	0.20123262026908398	0.12498655008570599	0.0	0.51303276788026
TCGA.25.2392.01	0.22456162581386	0.0	0.41536316364174997	0.11405297638754901	0.151417151626389	0.187217395211998	0.732489316008688
TCGA.25.2393.01	0.13646905523483602	0.0	0.21683797900563698	0.0463306387939381	0.134883102922474	0.0	0.291108119671361
TCGA.25.2396.01	0.0722675881229624	0.137898628561159	0.0220271465361591	0.334888627204489	0.0938058054026751	0.0	0.49158254918825395
TCGA.25.2397.01	0.0774845554657498	0.0861666657389035	0.303504043223203	0.0	0.0843820599838807	0.0	0.41729406236337796
TCGA.25.2398.01	0.0825395809050095	0.0	0.0	0.452071250560555	0.0965558744699838	0.40351789449577896	0.26212289067086103
TCGA.25.2399.01	0.128931226117247	0.234920108007757	0.0	0.443021852146	0.163052414668761	0.0	0.49162680562891903
TCGA.25.2400.01	0.0774210441786634	0.25827378370220394	0.254140955782938	0.0	0.19666011292612898	0.0	0.49797340611628493
TCGA.25.2401.01	0.259829666479657	0.163728439201042	0.10517840707418499	0.234650895973403	0.16712409531873998	0.118546782557691	0.7510813104198051
TCGA.25.2404.01	0.10350336225151599	0.0482921084470966	0.0	0.435979578426781	0.147274718074833	0.269204425373846	0.44333740006514705
TCGA.25.2409.01	0.11999412234872099	0.11005674306520401	0.246046010756675	0.11253486918822	0.0687137740212506	0.177613577078816	0.43790911150413797
TCGA.29.1688.01	0.10318966920191901	0.0	0.23562474108992398	0.22535959331160002	0.192786215339346	0.0	0.480431806266146
TCGA.29.1690.01	0.10886512546563001	0.151739759017032	0.0461624528126321	0.00656447166769553	0.0595925326839617	0.0	1.20287792919506
TCGA.29.1691.01	0.0784900989578772	0.0637950158387665	0.10874575331889501	0.213022874164714	0.0918640074285891	0.15785370271208898	0.265521955109642
TCGA.29.1693.01	0.0872511918861857	0.0994519173478344	0.0	0.38023434860969396	0.141462212876992	0.12386065441773401	0.270062021771728
TCGA.29.1694.01	0.0985181362756585	0.0850482683942935	0.146812146096984	0.29590513305662	0.13595833153183098	0.0221507134021951	0.6445379907630439
TCGA.29.1695.01	0.13245443734644302	0.05274376985879701	0.0	0.41135384519713997	0.177709966081406	0.12245237444670301	0.603475266139188
TCGA.29.1696.01	0.0310399089453129	0.252708389354805	0.17628791903064803	0.24858359462720497	0.0	0.0	0.448531822229447
TCGA.29.1697.01	0.0389279538091999	0.148611370852057	0.0959786595849061	0.160774220630874	0.0748346042008036	0.0	0.26483049843662
TCGA.29.1698.01	0.100323962712601	0.194173031367108	0.0527023938998661	0.35896520658281794	0.133171697430785	0.10471932794809301	0.31291487874235197
TCGA.29.1699.01	0.136788072788647	0.18794802393213897	0.0325024839838011	0.23493798721888895	0.21416840487836	0.0885517499498334	0.488904149995809
TCGA.29.1701.01	0.12368942906132599	0.223996669644954	0.0936804981583301	0.204518182949148	0.121452396459015	0.0	0.523401610075641
TCGA.29.1702.01	0.045933594859712004	0.0	0.08561300948556601	0.323432740968713	0.0538575421360632	0.0	0.37169985337464295
TCGA.29.1703.01	0.041575639338058995	0.0391487013870406	0.2579636026524	0.17536658260327997	0.106589332184423	0.0	0.364860344663141
TCGA.29.1705.01	0.101890937593039	0.136041669669115	0.0122230838405565	0.28809169888530894	0.0908686805914471	0.142131507261586	0.459289230328195
TCGA.29.1710.01	0.311696648165414	0.5551972494435079	0.0	0.30937889165007	0.0545426726053491	0.0	1.05355673592903
TCGA.29.1711.01	0.122876326172174	0.0926275312796587	0.078835545892948	0.29629408422231296	0.157717338220228	0.282192211396559	0.39634593597687295
TCGA.29.1761.01	0.138089962518046	0.0826323928602326	0.0187610355647539	0.209923423534352	0.10733241016257199	0.0221111458369626	0.558941540139048
