	LeukocyteMeth_score	B.cells	CD45	CD8.T.cells	Cytotoxic.cells	DC	Exhausted.CD8	Macrophages	Mast.cells	Neutrophils	NK.CD56dim.cells	NK.cells	T.cells	Th1.cells	Treg
TCGA.13.0801.01	0.115757296721003	-0.20423309738701198	0.310146000846382	-0.051475763590184	-0.0446042216930631	-0.126470288235377	-0.0162625920482778	0.325186698945836	-0.260841196410342	-0.0433662853657254	-0.259213375367937	-0.18330173986325898	-0.108940232772907	-0.165044435040203	-0.0957998307236564
TCGA.13.0890.01	0.190907623110811	-0.162840094894167	0.033273381294964	-0.128940637306873	-0.127454952569203	-0.13928067220013501	-0.0877455189330403	0.17143640363469598	-0.12998954024742	-0.16791082703274698	-0.29374437956644395	-0.291088032335396	-0.133353878905549	-0.242118070249683	-0.08543165467625902
TCGA.13.0893.01	0.10888707715807902	-0.196740187654742	0.12944350402031302	-0.0716678005111235	-0.0317129300285701	-0.190417204887189	-0.15218430778683803	0.10628673265516302	-0.303592014588673	-0.25477153129292	-0.29937546043268104	-0.17011071784949203	-0.106829881627416	-0.209955564959797	-0.110717308506136
TCGA.13.0897.01	0.10489111649253899	-0.307718132325066	0.0653300888700804	-0.103682900353766	-0.0443565879160193	-0.130488210542229	-0.12126745315533399	0.15918767147368	-0.22362263791232803	-0.23573362498442396	-0.247408556795745	-0.199925985052172	-0.11474818888961999	-0.21778459585273002	-0.0616800677105375
TCGA.13.0899.01	0.11097360315765599	-0.20438345912508202	-0.0184617012272535	-0.17050712588753397	-0.15315772460876098	-0.250389713401883	-0.155398350621762	0.0791643532012845	-0.20684769228987301	-0.12357255499927802	-0.328484983317376	-0.26051373515990195	-0.20371525351794198	-0.31294964028777006	-0.16599661447312697
TCGA.13.0913.01	0.0676753217508198	-0.21376658309998	-0.152877697841727	-0.22147074053487398	-0.261306626582118	-0.288432532808253	-0.25509656671547304	-0.126749657169736	-0.349587270101577	-0.315609836529593	-0.37486287503478294	-0.367932525198308	-0.244019307513733	-0.365901396529835	-0.19556707575116397
TCGA.13.0916.01	0.0745608907688575	-0.259848787976969	0.0252327549724926	-0.0652354818517704	-0.11507443895316001	-0.217915135846124	-0.103391057349319	0.0547364158586361	-0.266989244543322	-0.271078137878788	-0.319404573216505	-0.30165600508099394	-0.12088795224414801	-0.19546127803639396	-0.132617435463394
TCGA.13.0920.01	0.10878752568170098	-0.18543109942785002	-0.0491430385103682	-0.143540601987421	-0.20214903690080802	-0.177428235383691	-0.196818729885707	-0.0651797285651112	-0.4099186279505929	-0.340620436789473	-0.38079426966813706	-0.234781754829708	-0.19709368857852802	-0.28946254760897194	-0.20524756665256
TCGA.13.0924.01	0.223850842787692	-0.0885788191425889	0.221275920440118	0.0221339237295152	-0.0154161998118283	-0.154347271660947	-0.11347987398473	0.201685817298703	-0.15374178513779801	-0.147852988238456	-0.25956658770386	-0.19984127781552602	-0.05679926402477099	-0.204824375793483	-0.10019043588658501
TCGA.13.1403.01	0.0516879703602499	-0.261202838991624	-0.105533220482438	-0.258811733491133	-0.196956551067309	-0.274395047155578	-0.249423785525079	-0.00316554018140341	-0.35230935519418893	-0.284217275409898	-0.380401028170416	-0.31703971011986304	-0.26649567474045804	-0.31564748201438797	-0.198582310622091
TCGA.13.1405.01	0.174571515400738	-0.19804400313971102	0.12246085484553501	-0.0569033005276685	-0.0758939819228639	-0.212673696682293	-0.16216462501113502	0.121390576110697	-0.24993858612699602	-0.21168654504408496	-0.24061228606125	-0.256517999205718	-0.126681895082598	-0.22587812103258603	-0.17668218366483301
TCGA.13.1410.01	0.0686202703432861	-0.116728677086605	0.0823635209479475	-0.177736271074323	-0.147707934548078	-0.203688078823839	-0.15734959789132402	0.149106760562085	-0.23441498044742604	-0.208787853334986	-0.328641954887239	-0.262852392623538	-0.166670512814726	-0.257670334320779	-0.0860664409648752
TCGA.13.1411.01	0.373255563796694	-0.185133275040115	0.42705247566652604	-0.00390370542905158	0.0379743074816475	-0.107488868173075	-0.0531299285934338	0.339822413425986	-0.205059180345285	0.06384841685030901	-0.174355324927235	-0.21459028692516502	-0.0661521281496118	-0.19450909860347	-0.0933135844265764
TCGA.13.1481.01	0.189820971844638	-0.180881200006559	0.0237515869657215	-0.176850773632002	-0.178234513102246	-0.197387280545028	-0.161779180226953	-0.00553876202211421	-0.21321037035945	-0.29739308485928806	-0.31216460050993106	-0.28945067675572494	-0.17986877544631696	-0.275232754972493	-0.11024121878967401
TCGA.13.1489.02	0.278698251294038	-0.185119415016906	0.023011002962336	-0.08725824117976301	-0.0561801525866572	-0.201064189319808	-0.137402663377116	0.0150992274020307	-0.332156390436212	-0.209054238019091	-0.31255069667158	-0.306921166425055	-0.10962431666992	-0.30538510368176003	-0.17229157850190396
TCGA.13.1497.01	0.132178891866528	-0.22281323151579197	0.00989208633093525	-0.132853773766113	-0.155509268485816	-0.209373733900126	-0.17041034612209	0.0783546525975656	-0.262463056382143	-0.23224079582292498	-0.30380650143635196	-0.289269056309675	-0.15017993221704698	-0.260526872619551	-0.136373254337706
TCGA.13.1498.01	0.11475022036308599	-0.255862244047171	0.169329242488362	-0.0358065399116122	0.0018276044205935101	-0.249864736673053	-0.1088842864693	0.09521199217193199	-0.24066211596771603	-0.24709761657996399	-0.271138818643924	-0.17520822706466	-0.129339247283629	-0.21609183241642002	-0.10701438848920901
TCGA.13.1505.01	0.10167898908817999	-0.235772590968365	0.0888171815488785	-0.103796498198297	-0.216065716609297	-0.20958496800517398	-0.15953314214232997	0.0211267196923295	-0.185371176181011	-0.24855649286128498	-0.347055635314382	-0.255769409496586	-0.16220791180530802	-0.309828607702074	-0.18419382141345697
TCGA.13.1506.01	0.0672899917994202	-0.180019214712173	-0.0714663563267033	-0.17723481540668598	-0.19097054176618103	-0.195187542789374	-0.19533544812810197	0.050143942710197995	-0.33802668391880997	-0.167513042089688	-0.365727738111576	-0.27128476210944197	-0.12578445602215	-0.29089081675835804	-0.10511002962336
TCGA.13.1507.01	0.166367497622779	-0.154658205062561	0.225719424460432	-0.0489388996420842	0.0529474631085171	-0.15775710164206302	-0.0742033295741174	0.23588388755884	-0.147451087694593	-0.14165722578904502	-0.27791987431564197	-0.15889807896424998	-0.0822039986606306	-0.21090774439272103	-0.0265023275497249
TCGA.13.1511.01	0.0812559765751946	-0.318291978573922	-0.0538510368176047	-0.22444295876519602	-0.182303772437797	-0.245103617052827	-0.195661607179037	0.0830911566782874	-0.353637714057552	-0.257214219756994	-0.331804516968839	-0.324924388924482	-0.188779379492723	-0.302369868810834	-0.186521371138383
TCGA.13.1512.01	0.137258422607395	-0.181286305527245	0.105956411341515	-0.1186462972016	-0.114479987170815	-0.21199290237476398	-0.112384185276961	0.118432791700985	-0.141892776222629	-0.217889098855689	-0.297219142001844	-0.280781803483729	-0.136774100914877	-0.238838341091832	-0.0732120186203978
TCGA.13.2060.01	0.22379912944084301	-0.20720308883661198	0.279782056707575	-0.0319785862381659	-0.0589600463572558	-0.175851209122779	-0.10928652509998898	0.18654232633161802	-0.270159423948785	-0.208587719178	-0.298677951238169	-0.207213010101091	-0.0880361242727175	-0.203078713499788	-0.0670228523063902
TCGA.13.A5FT.01	0.14621172461050197	-0.223161838264298	-0.0667583580194668	-0.258337906306239	-0.259721638842776	-0.225965458865855	-0.186750464754453	-0.0821146279097359	-0.37314779057221203	-0.297173415703958	-0.378764218948783	-0.332929526831261	-0.24271023799663502	-0.28549513330512105	-0.137960220059247
TCGA.20.1682.01	0.15019668288423801	-0.24254295608827497	0.188002539145154	-0.0443545047040938	-0.0891791144529868	-0.15949782672902502	-0.105407615267226	0.16066183850059698	-0.184997270230853	-0.18476393196624302	-0.326141520285846	-0.252168058648042	-0.0794907520216891	-0.252856538298773	-0.114949217096911
TCGA.20.1683.01	0.0704990826614184	-0.150419853816792	0.0704612780363944	-0.125391679912078	-0.195627316708148	-0.14469859313654	-0.150040699549084	0.0831187570408872	-0.18861661522401102	-0.265703092043745	-0.30338432065573306	-0.294533555951027	-0.191057940073682	-0.273645789250952	-0.19911129919593698
TCGA.20.1684.01	0.0369800736144284	-0.35382307526676604	-0.107490478205671	-0.24427994416801102	-0.29452687431093	-0.18666010288251803	-0.203816505221075	-0.0463689576134244	-0.255250718744696	-0.27799610524598806	-0.41324451081872404	-0.33930057831631	-0.304314922620918	-0.36320355480321603	-0.22524333474397
TCGA.20.1685.01	0.11943977291439699	-0.266937027555223	0.254126110876005	-0.150318459587176	-0.19851338450728898	-0.115510151470854	-0.16546113689861303	0.22734227408243002	-0.311140587120989	-0.124661981834336	-0.33618099742873603	-0.27401252743010396	-0.157033234881572	-0.27930596699111304	-0.13780152348709301
TCGA.20.1687.01	0.111734048092018	-0.203974866955925	0.124629707998307	-0.146883415121611	-0.16196931976732598	-0.23960446221747	-0.16113170676348001	0.0861568240393634	-0.23550120683110998	-0.199595939800505	-0.314208196475558	-0.233428223879103	-0.157133476436011	-0.24344054168430002	-0.130713076597545
TCGA.23.1026.01	0.149074790341299	-0.19606138250576702	0.12383622513753699	-0.0602439404397195	0.0291449472645294	-0.17162676873305	-0.143098370992856	0.20230490236835602	-0.270815672967645	-0.162647888861298	-0.235410726269364	-0.17161838102072302	-0.11791350335622501	-0.21699111299195897	-0.0785548032162505
TCGA.23.1027.01	0.178988856489213	-0.22663477558926	0.10600931019889999	-0.18208500687756402	-0.199180445626237	-0.250901686169075	-0.153028845323919	0.14971101159314903	-0.290189785339572	-0.14707170476745002	-0.319594631309719	-0.334906923992907	-0.231507114215626	-0.269413880660178	-0.14388489208633098
TCGA.23.1029.01	0.0499276777822767	-0.23531801948859699	-0.0510473973762167	-0.25346342283724804	-0.279037878243997	-0.143612781269754	-0.208232012556412	0.0967157224277106	-0.38712615204255296	-0.23666690184957298	-0.3955958624731711	-0.3451582315006211	-0.25032264140130805	-0.29723867964452	-0.220588235294118
TCGA.23.1109.01	0.0512069719020694	-0.149232770433436	0.113520947947524	-0.140055436952266	-0.179358190050149	-0.20298959717330198	-0.17417865209126698	0.110086619607179	0.0328999700879255	-0.24034052287651003	-0.306992939584921	-0.308288865657023	-0.18972466340770397	-0.27269360981802804	-0.14346170122725302
TCGA.23.1111.01	0.0423176346411896	-0.24041718538778198	-0.125581887431231	-0.20994978722639002	-0.25440637509005	-0.19107146912696302	-0.2542493871455	-0.0795761702744445	-0.31273759062169	-0.266661843517587	-0.40433729280796604	-0.37079739591520505	-0.29294488615205894	-0.339028776978417	-0.12161447312738001
TCGA.23.1114.01	0.0686604336395235	-0.25110391419459904	-0.127697841726619	-0.343034884539538	-0.31748852419204804	-0.155685969582531	-0.217498945673742	-0.040919083416143	-0.347033214581898	-0.18487275002748602	-0.417563052354325	-0.3555633049435929	-0.29731648557657103	-0.39732331781633506	-0.225772323317816
TCGA.23.1120.01	0.06359359133321499	-0.21860019497656	0.19556707575116397	-0.0760199979727269	-0.0543475592941086	-0.10749622780637501	-0.0570975783456373	0.202602962034239	-0.272691684638482	-0.173346768455965	-0.27336606396253305	-0.235217055414407	-0.11656183100827601	-0.18858442657638602	-0.112727465086754
TCGA.23.1122.01	0.0946124613436426	-0.225945124073754	0.0128544223444774	-0.268323821073019	-0.226712817522487	-0.21810147813583702	-0.17050583806485803	0.0992461547238742	-0.31020474071779897	-0.25650647116064607	-0.337414815961858	-0.31610726170987896	-0.24949020118944001	-0.34812738044858194	-0.203184511214558
TCGA.23.1123.01	0.13148439594716999	-0.19971725950369396	0.259733389758781	-0.0226921052590239	-0.0507125562002721	-0.10751433853944199	-0.0257786957707915	0.258516388497416	-0.33110650354196397	-0.15330212655835002	-0.257238702093151	-0.264301489043955	-0.0620922693742657	-0.162769784172662	-0.0462336013542108
TCGA.23.1809.01	0.0431108737860312	-0.222768497899082	-0.0927845958527296	-0.227927866582645	-0.25957841914964397	-0.205209381092422	-0.15342398010805403	-0.006977153232746679	-0.268525356310519	-0.287457977323408	-0.35923116766227203	-0.30164554583064096	-0.23074034143577396	-0.307818451121456	-0.0966462124418113
TCGA.23.2077.01	0.106573108171569	-0.237454647983537	0.15652771900127	-0.18131789992984898	-0.202909626296268	-0.180943178979135	-0.147339748904841	0.149517486622263	-0.42890438664023495	-0.111687918626763	-0.354658466284344	-0.32684356374442103	-0.18239341981223603	-0.273910283537876	-0.12283114684722801
TCGA.23.2078.01	0.220661066203066	-0.0693660733712558	0.29512272534913203	-0.0420765840401427	-0.11371129586568302	-0.17686716317646303	-0.0872436054454878	0.17159495431372002	-0.21286585168353503	-0.24986774258275798	-0.30220839464712895	-0.296362044134034	-0.0453585149219089	-0.176735082522218	-0.11230427422767698
TCGA.23.2081.01	0.0501188113073435	-0.365904685556869	-0.0686098180279306	-0.192241633729541	-0.229163058416309	-0.28261628155662394	-0.229599926001291	-0.0301862846052842	-0.295419502278432	-0.289001163398938	-0.386521713390861	-0.33249084807192303	-0.261874940843512	-0.308876428269149	-0.21418747355057102
TCGA.23.2084.01	0.0978131088807635	-0.267807397924476	0.136690647482014	-0.18769101675139002	-0.161249082394949	-0.178455987641246	-0.156316120515404	0.17450373860425503	-0.310545043684395	-0.17989877689744602	-0.318098440521713	-0.240573580239346	-0.200527236794031	-0.23513542107490498	-0.111828184511215
TCGA.24.0975.01	0.279522851934706	-0.17078525968846203	0.0223233178163352	-0.140369015300319	-0.0940178248354293	-0.137770716742309	-0.169546873194316	0.11785426550143	-0.173052614609914	-0.22689016243947	-0.26965202736484	-0.28258741513823	-0.141358879196365	-0.23645789250952198	-0.10511002962336
TCGA.24.1103.01	0.039880584555177005	-0.282203706203833	-0.12388912399492201	-0.193768310372417	-0.20004316295636101	-0.24486247352449897	-0.213437590017902	-0.105923993490663	-0.337273412550895	-0.317997940515175	-0.361414730919664	-0.296302589604433	-0.23610716334630102	-0.308823529411765	-0.231749894202285
TCGA.24.1413.01	0.0718662200637279	-0.263969021886052	0.0108442657638595	-0.237099487157829	-0.21401915174875	-0.167580145330342	-0.21338881285120997	0.126525631286185	-0.36049971074834297	-0.22085067273620698	-0.3717039701156	-0.328608006845484	-0.250706243801392	-0.27131823952602596	-0.18366483283961102
TCGA.24.1416.01	0.0797648084698524	-0.26667945998891	-0.0219530258146424	-0.254935325354531	-0.185898789729978	-0.227699498211532	-0.201766172782827	0.0833489028732282	-0.35468200592916704	-0.20824105617419	-0.3569483010787629	-0.26395348972195604	-0.237797544844459	-0.30919382141345697	-0.248730427422768
TCGA.24.1417.01	0.128061678563849	-0.144960426920064	0.31633516716038895	-0.0510782760336534	-0.038860589105339995	-0.138350941971543	-0.050033052606026994	0.301724505440289	-0.16391762352533498	-0.147617333088621	-0.232247492947026	-0.20257231375510398	-0.11366290544344801	-0.182289462547609	-0.0756453660600931
TCGA.24.1418.01	0.0975719042313704	-0.151503235397184	0.0791895895048667	-0.176197468670384	-0.19683270380942003	-0.20265918081142603	-0.175369400327891	0.11835021298397802	-0.228659934865047	-0.19893203293717399	-0.336557152150345	-0.277673328545729	-0.18699420179951898	-0.302052475666526	-0.176946677951756
TCGA.24.1419.01	0.0578770168520118	-0.35657678260652004	-0.15531104528142198	-0.31143371772482803	-0.356896611647656	-0.19852538545907003	-0.250358959041209	-0.0497558792855741	-0.33499234787954496	-0.24296427429377399	-0.43872818005624703	-0.43818488561592206	-0.37021539189969505	-0.38388700804062603	-0.20519466779517603
TCGA.24.1423.01	0.0638271973889209	-0.257325957280962	0.0136479052052476	-0.19177332218580997	-0.18477846267709802	-0.185841836184115	-0.169005779376845	0.0602653364804323	-0.306120155973575	-0.24918360219076605	-0.32549289709186496	-0.314937966691122	-0.20994471615927104	-0.297556072788828	-0.15599873042742302
TCGA.24.1424.01	0.10510680258022999	-0.23351582616579897	0.0726301311891663	-0.187733962975281	-0.21484451955590195	-0.102162798220624	-0.148030219454444	0.19612751501144604	-0.248413052959922	-0.185607090886936	-0.363057329600115	-0.293649474427018	-0.22877776603979003	-0.308929327126534	-0.22328607702073605
TCGA.24.1425.01	0.13863261404029	-0.246813717824296	0.173614049936521	-0.179387770335276	-0.143051175449479	-0.126900261635125	-0.168624968256438	0.215957295256888	-0.121498804048141	-0.17447019840201097	-0.305262491159037	-0.265437774176282	-0.18379073448369498	-0.25888700804062603	-0.13039568345323702
TCGA.24.1427.01	0.18697453314358997	-0.20957094971417603	0.24195937367752898	-0.0249894509056239	-0.149958055515893	-0.17394972761730002	-0.133128385442636	0.20261783904483502	-0.23231518982658397	-0.154879305674796	-0.285452910979216	-0.308360570406822	-0.0970486096840317	-0.23365425306813398	-0.075169276343631
TCGA.24.1428.01	0.126413787015656	-0.149551683150155	0.214504866694879	-0.13380568425050898	-0.0763186697933119	-0.0931237368713861	-0.0986962250749151	0.23447341011635697	-0.295331853334359	-0.15514179994635402	-0.28502452690094704	-0.23221051602312195	-0.14036949605089097	-0.179221328819298	-0.0310516292848074
TCGA.24.1430.01	0.0654312863891397	-0.193080996777333	-0.13230004231908601	-0.250528903241933	-0.302507933918555	-0.23802365563805	-0.23319764216526198	-0.0696951208504584	-0.292619750919767	-0.302279443805956	-0.409678027021133	-0.385979267075634	-0.30558024701482395	-0.34669911129919606	-0.23190859077443898
TCGA.24.1434.01	0.21963570221966502	-0.20995736420251998	0.301576385950063	-0.190242762732197	-0.17887751016107	-0.174166175517278	-0.12995167964512802	0.280436766123075	-0.268671149761489	-0.0903279903864444	-0.28082169924862604	-0.29307351843464396	-0.18123400485580102	-0.292953872196361	-0.0694033008887008
TCGA.24.1435.01	0.11409009632174599	-0.27762996949886604	0.14277401608125304	-0.11625386548564698	-0.14611881456482	-0.18643886292117604	-0.16790588204978601	0.196575531071552	0.0015900643882509	-0.184565115652088	-0.29906372813219895	-0.26797064845837804	-0.166287836848887	-0.266345746931866	-0.10849555649597999
TCGA.24.1436.01	0.130170420035041	-0.21543192079957899	0.14340880236986903	-0.129608420711288	-0.0636825025487721	-0.21793443841177804	-0.09357307643302198	0.23606872987478603	-0.34113998835932896	-0.10710587395811001	-0.268326768387313	-0.23883784447948103	-0.173296003691326	-0.22450275074058398	-0.157744392721117
TCGA.24.1463.01	0.0980597321781303	-0.21654936502265099	0.23524121878967397	-0.21630635972729198	-0.173621809921726	-0.244632750226475	-0.166581278020417	0.19584052069841698	-0.258396593271463	-0.20540836145874303	-0.332146141460559	-0.294586241384388	-0.195059146231776	-0.33035336436733	-0.164356749894202
TCGA.24.1467.01	0.0932402571895798	-0.287721248448597	0.0362886161658908	-0.15172127231674098	-0.186142315532667	-0.168808861611572	-0.17664191636362803	0.10065484299258501	-0.43475544701176294	-0.23315739957292803	-0.33467060170909196	-0.347196251430197	-0.189450362443731	-0.24349344054168398	-0.172503173931443
TCGA.24.1469.01	0.0664350547912569	-0.21645581656131	-0.00518408802369869	-0.137431198746102	-0.169356513725551	-0.25672553653145497	-0.146978626419909	0.0589816216862259	-0.310949241637108	-0.157763741493427	-0.335492800440631	-0.27184751109550304	-0.19666984331897602	-0.279517562420652	-0.118916631400762
TCGA.24.1474.01	0.0816956501461116	-0.391761495814024	0.17382564536606	-0.20791935154943803	-0.205068888456396	-0.19992935471011702	-0.14602770853055802	0.25746962362076503	-0.369020623281564	-0.127170749519715	-0.38616478905440205	-0.296468226688864	-0.253125092713306	-0.2997249259416	-0.259680490901397
TCGA.24.1544.01	0.0383913993993771	-0.270751683592618	-0.13219424460431697	-0.0663679649426228	-0.240697414973198	-0.21653797598878802	-0.054511262773126	-0.0408752708640817	-0.323995540986875	-0.261596278160429	-0.433397837681732	-0.317823329090041	-0.22364199924400102	-0.37298984341938207	-0.260103681760474
TCGA.24.1545.01	0.26585313114123	-0.0601019176417847	0.38129496402877705	0.0471352243303029	-0.0909026828317466	-0.139870222814275	-0.082785342064493	0.302913254881296	-0.24164411387258203	-0.142055351822758	-0.216488564663602	-0.254521733076546	-0.0330045875664638	-0.178374947101143	-0.0197312738044858
TCGA.24.1546.01	0.15124000017356304	-0.218876017694329	0.149492170969107	-0.24125272316138	-0.24624475522499803	-0.23513160927981797	-0.202524330506971	0.171198195822212	-0.118866196100973	-0.123966810322645	-0.28189386731887606	-0.35487747948116205	-0.22314620069014102	-0.32009098603470193	-0.13557977147693598
TCGA.24.1548.01	0.0603082315774311	-0.18215455571031	0.0348603470165044	-0.19613590630825103	-0.254740530871497	-0.178857260124927	-0.145656553112366	0.137729999489584	-0.379493252146193	-0.21234784957744	-0.36631341792734995	-0.3586625798134871	-0.22315490264135998	-0.291684299619128	-0.0985505713076598
TCGA.24.1549.01	0.07467485005390899	-0.29454812326313295	0.09453025814642402	-0.0715949299677881	0.0575892490255975	-0.146980457460107	-0.103135781856131	0.0833756276418896	-0.24428399997737305	-0.265492294116455	-0.22180158815359197	-0.18034846457145798	-0.0779163210869961	-0.18043800253914496	-0.0128544223444774
TCGA.24.1550.01	0.26651437621199897	-0.23375011810981897	0.234976724502751	-0.11760156529016802	-0.164164546768712	0.060659850095212006	-0.0950058912106614	0.328571835224018	-0.35469245628356105	-0.12199426306764599	-0.322987045903729	-0.28050149478343706	-0.198608681752139	-0.253702920016928	-0.181654676258993
TCGA.24.1551.01	0.154057314908923	-0.26892530495014605	0.23603470165044396	-0.0786923673785862	-0.0384722063494132	-0.0432085471603822	-0.115938474835521	0.25805014574965895	-0.223236824688529	-0.0700989319464852	-0.26645821742097103	-0.22392272243259803	-0.10261371131858699	-0.215562843842573	-0.11489631823952601
TCGA.24.1552.01	0.0290753608296435	-0.296074027621002	-0.0306813372831147	-0.175636738998866	-0.233727669227721	-0.209360027198833	-0.20009723435068696	0.14178295939803	-0.306483493588688	-0.24398568393700198	-0.34489949534804004	-0.394306534982907	-0.214121450285504	-0.282744392721117	-0.195778671180702
TCGA.24.1553.01	0.215844979481518	-0.13904481624036	0.409860347016504	0.24764063942442802	0.0239777461580637	-0.129148226498888	0.00210202667890216	0.26759702987315304	-0.404912616195717	-0.159409832463488	-0.23641518634434303	-0.189102148945833	0.07138472479280498	-0.15721540414726998	-0.0292530681337283
TCGA.24.1555.01	0.0528633897638047	-0.26796912883780105	-0.00343842573000424	-0.18128376445165698	-0.21548716260212	-0.23189837311563197	-0.18879056541607897	0.0636986736602557	-0.290600157827466	-0.198144237595175	-0.34381332254582503	-0.34280609207235807	-0.209284323596475	-0.252168853152772	-0.169540837917901
TCGA.24.1556.01	0.0820265521592296	-0.29317199896185997	0.159225560727888	-0.118778764012494	-0.135322807964168	-0.203288799489336	-0.10613130531492099	0.21364152140687198	-0.291677769938923	-0.153893144283393	-0.304821022672466	-0.272805802767181	-0.16081418057493302	-0.213129496402878	-0.10891874735505698
TCGA.24.1557.01	0.0487919420638192	-0.247576306477376	0.0170863309352518	-0.26030035449322597	-0.271649821801075	-0.155705910892969	-0.19666702103329897	0.141671265506573	-0.37256788524382795	-0.164491151172371	-0.366074365783944	-0.41256300918867894	-0.25159819168644	-0.39298561151079103	-0.143038510368176
TCGA.24.1558.01	0.0416808657047346	-0.249113984706043	-0.00269784172661871	-0.235858025934815	-0.266109993177784	-0.21697073339522802	-0.22810390021391197	0.0965225617196628	-0.28851333575985605	-0.21949383462443803	-0.379405491575889	-0.303171433624269	-0.299322829766021	-0.37346593313584403	-0.201862039779941
TCGA.24.1560.01	0.0365075432308177	-0.307161973331602	-0.0819403300888701	-0.207033875604767	-0.23650284145234196	-0.198068224715942	-0.24859464197031503	-0.00387658563564695	-0.32055100191348496	-0.26462589581927803	-0.370776139438571	-0.29582159696364896	-0.246281968412061	-0.290044435040203	-0.220852729581041
TCGA.24.1562.01	0.0867537820429565	-0.18485783365530603	0.12468260685569199	-0.111651592229026	-0.124704240029643	-0.26404574466966896	-0.17408789624766502	0.103549463531159	-0.23137993123463502	-0.254639601845593	-0.320658138469206	-0.259817488470099	-0.145452797473022	-0.22016504443504	-0.0931019889970377
TCGA.24.1563.01	0.066479326964188	-0.25225305206363396	0.129337706305544	-0.179353527796344	-0.151786956051904	-0.190272172884316	-0.125677506543596	0.157649312162905	-0.22210187988403196	-0.16419406399679998	-0.297298338585294	-0.269782643288108	-0.174753103280885	-0.280311045281422	-0.185146000846382
TCGA.24.1564.01	0.277815801274026	-0.248018598318562	0.42705247566652604	-0.12387932050430499	-0.159792355534595	-0.20089337170484398	-0.126360732444464	0.347418563172456	-0.30864564755817403	-0.09229528905375801	-0.23645439762128195	-0.286176578067482	-0.13161492395146002	-0.24222386796445197	-0.132723233178163
TCGA.24.1567.01	0.0433354991968419	-0.36746682445822604	-0.176735082522218	0.209179410247087	-0.34039631127425296	-0.248055159722192	-0.24620438609653	-0.0620210056207149	-0.40521872368207895	-0.307964462270847	-0.38239721810858707	-0.320185725611729	-0.299810831440394	-0.370292001692763	-0.18070249682606898
TCGA.24.1603.01	0.0364257921431158	-0.23431716641762498	-0.0208950486669488	-0.22269203012482897	-0.22022995945912	-0.169192922272078	-0.19062412469234302	0.0866854910479175	-0.285753585766768	-0.176735098077424	-0.373853720635771	-0.318660449896363	-0.23136349952271398	-0.291684299619128	-0.220852729581041
TCGA.24.1604.01	0.0628233414861617	-0.21893068734386198	0.0680279305966991	-0.18348709087273102	-0.19732097790193498	-0.184291213178785	-0.138607088248629	0.0819714634306347	-0.33541962027717304	-0.202358294737397	-0.345876861828701	-0.31766691778003303	-0.20257769123633398	-0.284913245873889	-0.158749471011426
TCGA.24.1616.01	0.0796340423345891	-0.256324752694616	-0.10130131189166301	-0.22847366417557602	-0.17213793577444003	-0.176058027856462	-0.236039190572249	0.0243765896205508	-0.271168231145896	-0.237554388940483	-0.39510024213559597	-0.278466888363745	-0.242585220313917	-0.290996614473127	-0.155099449851883
TCGA.24.1842.01	0.14875974243683898	-0.163406868792208	0.285918324164198	0.0493117740682908	0.0076163826317139595	-0.11804114552403999	-0.0563080130678091	0.23861788909143697	-0.274641709948594	-0.115550928857123	-0.231565186366297	-0.175531652389924	-0.0554706769187134	-0.154623360135421	0.00359712230215827
TCGA.24.1843.01	0.11725148096474301	-0.19991405268181198	0.247460854845535	0.0181076806280753	-0.10336982378327199	-0.134450058267184	-0.0984490590292515	0.260348140140572	-0.23299765526113297	-0.17096407833365398	-0.32089644225692304	-0.226772830747932	-0.11294130419063	-0.215139652983496	-0.0936838764282692
TCGA.24.1844.01	0.030597000096234	-0.327165675307175	-0.131612357173085	-0.34745663659050896	-0.339982775319895	-0.21880719705616397	-0.265676218641677	0.0018355705192376398	-0.345987428445625	-0.269092311775572	-0.41207523213842207	-0.359722479094785	-0.35333545534033095	-0.41033643673296705	-0.160706728734659
TCGA.24.1846.01	0.0635957425507962	-0.30881790974463896	0.17054591620821	-0.150861541026859	-0.10639308227337599	-0.243321368066913	-0.162040625713906	0.18090219898835302	-0.201626589161928	-0.155384844649789	-0.28796699854652097	-0.24962103249996498	-0.151947669588885	-0.249153618281845	-0.0361828184511215
TCGA.24.1847.01	0.287094746481039	-0.19490064492768697	0.374153618281845	0.21741003705780898	0.0259122726289971	-0.0825983536378823	-0.000585433486231619	0.23442159489774897	-0.23635492583471696	-0.128328464708909	-0.24174388687665	-0.201091809512344	0.0257836249107301	-0.12484130342784598	-0.0781845112145578
TCGA.24.1849.01	0.30629206628216604	-0.0803834527142093	0.3581781633516721	0.0499207783219369	0.000216226792229292	-0.044575121895638	-0.0698505802418466	0.333182106054609	-0.125850560900193	-0.0196831957073515	-0.2704051944042	-0.243054359714961	-0.0330560887602788	-0.18588658484976703	-0.110029623360135
TCGA.24.1850.01	0.0948409098286037	-0.27548985916852897	0.0543800253914515	-0.0801798230358954	-0.17229728179317602	-0.141220905836018	-0.099968032405305	0.217163530367808	-0.363890754560825	-0.202264994206409	-0.29748449127014304	-0.263494517091853	-0.14900496622009302	-0.268937790943716	-0.0537981379602201
