	LeukocyteMeth_score	B_cells	Cytotoxic_cells	Dendritic_cells	Endothelial	Eosinophils	Fibroblasts	Macrophages	Macrophages_M1	Macrophages_M2	Mast_cells	Monocytes	NK_cells	Neutrophils	Plasma_cells	T_cells_CD4	T_cells_CD8	T_cells_gamma_delta	T_regulatory_cells
TCGA.09.2056.01	0.0840428888121641	0.0490465746054255	-0.139147345594036	0.0928837842773447	-0.0399730231008393	0.1011381823068	0.0811469241236663	0.180074897261778	0.15768300474364902	0.170924317691649	0.114432028512666	0.10380111468432199	-0.0781138240515327	0.0214613080569201	0.318609336350666	-0.022196272578157997	-0.0180708051719545	-0.0558093328640256	-0.0709397581395375
TCGA.10.0928.01	0.0398287434991948	-0.0777099882783145	-0.38554616425104105	-0.12189500632192099	-0.0403324417879435	-0.0845285259895504	-0.0688225002928593	0.0196745767638273	-0.0536998448510448	-0.0424019480814374	-0.14230318159743202	-0.100581678912598	-0.289476453049682	-0.259034425693057	0.18872050407744	-0.227141224262976	-0.21952872691832603	-0.251204139275109	-0.280499379339044
TCGA.10.0936.01	0.0790983933153803	-0.00920915549731388	-0.18694792234858498	0.00713202424268411	-0.14483946691721	-0.065884877250894	-0.24555377140324	0.12523184111642402	0.0859580557690229	0.0891077118658911	-0.0176491555280358	-0.00556856448947504	-0.13469163712659	-0.18015308653300602	0.266236211776205	-0.0586183155745658	-0.0272591080226082	-0.0528552984870819	-0.0506254828802797
TCGA.13.0730.01	0.09696608281345401	-0.0297182045698789	-0.286484974700612	-0.0203500409462536	0.0354873282237148	-0.053428293749373	0.116977906389504	0.0950032279692376	0.0190009200782915	0.0591642019240508	-0.0140132836448276	-0.0156008229504135	-0.247784324032013	-0.15962586383559801	0.18962894498448898	-0.18362345888040302	-0.154329398536138	-0.190681214039132	-0.21662242564940098
TCGA.13.0799.01	0.0709284434743637	-0.10977881207662199	-0.314038411091903	-0.113604625263895	-0.143586396259336	-0.12475550118699198	-0.238663071991488	-0.0190534728933207	-0.0240544692944898	-0.0663826982812627	-0.14585929375322101	-0.144945190217233	-0.273012207529466	-0.24064000551847897	0.212251938602065	-0.182152386700304	-0.184467534130244	-0.192036810681648	-0.226955067011307
TCGA.13.0800.01	0.0558024311841011	-0.264276885940137	-0.472614656894298	-0.254050940897313	-0.18396056384425896	-0.227051018562693	-0.045495294789245	-0.0804072399658343	-0.15264354137110597	-0.172253718584236	-0.25611968643730304	-0.19464535955797102	-0.392136882604045	-0.37465886493549294	0.0981039572302498	-0.27880445303749896	-0.27847661225358805	-0.298857189083799	-0.38662330428242103
TCGA.13.0801.01	0.115757296721003	0.191858302689467	-0.0625764923197391	0.28271696210280606	0.04862645113613599	0.20328902615140196	-0.0012300043106945	0.39686994573163703	0.35513676905932595	0.42642192550358005	0.30372148283557204	0.304073963044515	0.0162130184854078	0.11486134283446	0.312896119443589	0.0951034909640443	0.11776453092059402	0.07786802847120099	0.0842414448999041
TCGA.13.0890.01	0.190907623110811	0.0691091178466205	-0.164939045515136	0.0806057347391006	0.029264632433472996	0.0950130579076969	0.254499116866623	0.215992919910813	0.163636393940316	0.19489255311533102	0.0299497202665508	0.0834898296431742	-0.133416286996523	-0.0411703531498196	0.257957937539516	-0.0405276119550856	-0.0273997334633939	-0.0587823516473816	-0.0271241615428117
TCGA.13.0893.01	0.10888707715807902	0.0261600621094366	-0.0133143845236954	0.0546544987509767	-0.0703862182435758	0.0366602114331915	0.0953651672422272	0.164690522490474	0.102882553201562	0.103660162671654	0.0337066817110169	0.0284476373190818	-0.0630835512821495	-0.13166888007709698	0.292407763204198	0.00194508648355565	0.0126010628773359	-0.0208861320458044	0.0254580296954122
TCGA.13.0897.01	0.10489111649253899	0.046785942442766994	-0.0468476482622411	0.0875884841171798	-0.0557285909922217	0.0303720506187744	0.156627198030807	0.20484869342322604	0.14054188231793502	0.195757092928137	0.11676391821124099	0.0478521963105446	-0.0611510890940535	-0.111884752223662	0.25512750936490397	-0.0102892325568944	-0.00138229640849971	-0.0152056514119638	-0.0212589748623138
TCGA.13.0899.01	0.11097360315765599	-0.0138505543974444	-0.225687663839879	-0.00437685369686885	-0.0238260280174968	0.0334674247195819	0.072265063476885	0.140697879834977	0.0753478509343075	0.0658294269565554	0.0443466485623971	0.0445546181743461	-0.159845670414363	-0.11372720620280802	0.215041132359303	-0.10131561783591099	-0.0768079056166724	-0.109515560566949	-0.110588759478388
TCGA.13.0913.01	0.0676753217508198	-0.19842870313861102	-0.3777525187752371	-0.15863264529461701	-0.15404481860052802	-0.14739484633720001	0.00304111696524433	-0.000828212629400125	-0.0386348649981029	-0.0946705783833889	-0.208634822661489	-0.12373850020869902	-0.302407374309811	-0.314690175856484	0.167720353279515	-0.212092488433365	-0.209589269398803	-0.255670584404624	-0.26134575157085105
TCGA.13.0916.01	0.0745608907688575	-0.0142248811305688	-0.13527101965965	0.00980274675244457	0.0379860827067188	0.0215632571006764	-0.116892979340044	0.127802485015127	0.112115022182566	0.111699736432833	0.0557033800771047	-0.0280958533343103	-0.11799933713353801	-0.21097327372657396	0.17039716700289997	-0.0598504237911204	-0.0419571021313294	-0.0598777155155374	-0.065306786936808
TCGA.13.0920.01	0.10878752568170098	-0.15281504724626402	-0.288062418008323	-0.10983061287271699	-0.10899713725866302	-0.0747403749684493	0.0834094294152258	0.0213509516640029	0.00104340752379216	-0.0614156498290816	-0.143681596691397	-0.124224807570481	-0.235263334916251	-0.27173661039104396	0.250061781024196	-0.155177981592435	-0.16970313926350697	-0.19739337164410103	-0.182167179630811
TCGA.13.0924.01	0.223850842787692	0.0885948467073048	0.0186294884214481	0.16392501614195099	0.0107828993456511	0.126809803321712	0.0552207555908247	0.261301153762269	0.23695460990993802	0.227829505079045	0.194140670136858	0.158908030760909	0.0351179710049204	-0.0168011559174827	0.276186571278643	0.0758657308239793	0.0884462070488022	0.0423334310168767	0.0839984877631909
TCGA.13.1403.01	0.0516879703602499	-0.0567426826176762	-0.297415844271753	-0.0551680202737368	0.000570618644064737	-0.0137659336076853	0.0641430911755505	0.0840380689532554	0.0270291695667665	0.0015750939858609999	-0.0913734827280229	-0.0621718715738748	-0.243805292645948	-0.22210717106545397	0.267658834871316	-0.158046089998374	-0.150101312206956	-0.174418895383337	-0.204062892038585
TCGA.13.1405.01	0.174571515400738	0.00611827248933751	-0.0823067262172901	0.0614459499168174	0.087669488609849	0.0415568561957247	0.158264792386848	0.189482963666436	0.14474585878505802	0.11047512608177198	0.0267808404487609	0.0666915823807704	-0.0725328944888086	-0.13661623254076	0.225173736237655	-0.0173494266583082	-0.0062891294013464796	-0.0354239521541808	-0.0686783290673794
TCGA.13.1410.01	0.0686202703432861	0.0128424228705542	-0.22244847314862098	0.0696301735259973	0.0416164334265571	0.0779192901561553	0.12426459904656802	0.18505684420465	0.185049051533909	0.126567806135648	0.0747762347226081	0.0518059970914012	-0.130379480268144	-0.13655095161890402	0.283661286603285	-0.0656661902999995	-0.0469087821635968	-0.0660575196380093	-0.0778222363938261
TCGA.13.1411.01	0.373255563796694	0.186188831019397	0.068252851048299	0.27898772369266606	0.143106280808548	0.295974652827841	0.246528357061304	0.413969371869149	0.335997133975942	0.36901544930272995	0.32356434116690996	0.336488430704617	0.09019827218194199	0.186325521621334	0.324370313094348	0.11695665177873402	0.16364993732238597	0.142038961839117	0.13108443679722
TCGA.13.1481.01	0.189820971844638	-0.0254287245945414	-0.250949159072861	-0.0109607456904559	-0.0371700799237262	0.0506414238660113	0.21263635401957798	0.0965064456707529	0.0550609659248188	0.0537185350937435	-0.0183600376163189	-0.0276032251088567	-0.20137165656369102	-0.191378149648181	0.34279798838836795	-0.0872141195616246	-0.0770894570860689	-0.13180504979761098	-0.0754171715580597
TCGA.13.1489.02	0.278698251294038	0.0179588211158588	-0.0555867496669278	0.0463003881970783	-0.196449285345345	0.0364142399369964	-0.0530956912987297	0.0894593148201962	0.146335268445847	0.0502841734348641	0.0857705991626921	-0.009962818158396	-0.0196076375598473	-0.0765585990688199	0.274684313309622	-0.0455904914909619	-0.0378743420941652	-0.0476970979270129	-0.0650453884868729
TCGA.13.1497.01	0.132178891866528	-0.0573790034611727	-0.212962979525743	-0.0160578021771815	0.0586491129971452	0.0571294725862925	0.100359719175961	0.13203107181235	0.10093136475451	0.0543018105036326	0.0351649511368367	-0.0165878662314467	-0.15315977296115602	-0.161274874310088	0.305631316942895	-0.0770765913562166	-0.0710282043006682	-0.11049722533008699	-0.0798634940544872
TCGA.13.1498.01	0.11475022036308599	0.100831042600694	-0.0171895222288184	0.114402654055534	-0.12830036559008098	0.101546765268084	0.0481785080154334	0.195036174143463	0.19032464805611302	0.16808255143423	0.14606848411122	0.0669223352482175	0.0036269845321348798	-0.0921695921249205	0.281253103373453	0.022750335751373	0.0336397043748394	0.00703658273499455	0.0138997584947152
TCGA.13.1505.01	0.10167898908817999	-0.0380002650855119	-0.28757423567442103	-0.0182422531160054	-0.0531682381771847	0.004924732105010979	0.21353800372711398	0.11389531778251599	0.0505196484464589	0.0453539332341122	-0.062512398161202	-0.0161257383793837	-0.20178629890347	-0.18940062254430998	0.22920554855469297	-0.110743534245273	-0.0990624791171185	-0.139168495927871	-0.139947695741685
TCGA.13.1506.01	0.0672899917994202	-0.0307341132482913	-0.278858685080608	-0.0458486034039006	-0.15081610541841	-0.0112317453077103	-0.0373004025412528	0.0680766928563953	0.041078567843925	0.0325281472931774	-0.0150460026743358	-0.0455619261005805	-0.180745389569856	-0.12499017625618199	0.245527799623873	-0.146199591832017	-0.13715769019870802	-0.126869227350478	-0.15971454632821
TCGA.13.1507.01	0.166367497622779	0.0758334704705357	0.0435888450236122	0.177668412148193	-0.0281470464126238	0.189088263274331	0.17445461644696203	0.268544922922595	0.26166575152442	0.23827119739975897	0.256270837455187	0.125651495818317	0.0501380891553075	0.008090540866558759	0.38177331689159205	0.0730688286902542	0.0829884113358923	0.0722225388183086	0.0675673873107589
TCGA.13.1511.01	0.0812559765751946	0.0598684771938687	-0.283033930644097	-0.010727211400045001	0.00372054854852619	0.0409958010361602	0.120854177775127	0.13083429040872	0.0769579365991535	0.0767141845227706	0.0338680087818701	-0.00841164074823802	-0.19859951494623396	-0.15400974719973198	0.28869698851782	-0.135590145773034	-0.11481515329034699	-0.13727689464185602	-0.13075947318100198
TCGA.13.1512.01	0.137258422607395	0.0291239457565275	-0.163754115603237	0.0679667126992709	-0.0459198658490579	0.0322111964507505	0.147147892119392	0.202499426265562	0.157918391298643	0.170564789941229	0.170560652162981	0.0477041600984327	-0.126471312724256	-0.123263169177302	0.316632835878215	-0.0821635570250812	-0.0391124310570082	-0.0842042866827626	-0.0908887204553003
TCGA.13.2060.01	0.22379912944084301	0.0551679535809824	-0.0676474686289619	0.127164952441986	-0.0276076394368866	0.115942796682398	0.0378664467641881	0.22438799156170103	0.21289442939270298	0.168256782383447	0.11978594938001899	0.0893895777588831	-0.0500822012415728	-0.07894197401821201	0.307061534710137	0.0229417700318773	0.0226665982209571	-0.00580846770022664	0.0187690982146199
TCGA.13.A5FT.01	0.14621172461050197	-0.0942751024813837	-0.37943930819689103	-0.0892317937267185	-0.106289502666675	-0.0298197503328374	0.0717426329942812	0.028561884256547997	0.024143379491211002	-0.0357420804353179	-0.0959984959265707	-0.110139168325617	-0.251995096678722	-0.264646064172485	0.22336533473862197	-0.169831688615015	-0.17190485061776903	-0.21446475732770398	-0.17667700428123298
TCGA.20.1682.01	0.15019668288423801	0.0480785784179139	-0.100411363741336	0.0914130977572042	0.0764919744569823	0.107208216884379	0.204127546916757	0.19254406784241895	0.136170147952193	0.159513931994314	0.0707240381932842	0.0820758993968411	-0.087865071378212	-0.0933617924632918	0.304856301046937	-0.0127749553406437	0.004309143545670979	-0.0420427819248665	-0.013975837177883999
TCGA.20.1683.01	0.0704990826614184	-0.0551037970374538	-0.27819756868956297	-0.0389166007048002	-0.077860036142755	0.0104040755926735	0.0495661442476407	0.11341169982479099	0.0324312045464392	0.0579244104637495	0.0304125719136838	-0.0277652911633542	-0.22273207421764002	-0.186336177261303	0.348822265210915	-0.0972113927165627	-0.112209384512138	-0.12973002892605803	-0.11982557920802199
TCGA.20.1684.01	0.0369800736144284	-0.13710656124853698	-0.42574424196536603	-0.121388866285247	-0.120508768876925	-0.10359844457396901	0.0182932858258052	0.0352605707663441	-0.0114475492458169	-0.0431455766261645	-0.161677561289159	-0.120188732438665	-0.325947680310728	-0.272814083789017	0.16782235683426097	-0.23221448556269697	-0.234450486821603	-0.274813791942995	-0.30573539137565503
TCGA.20.1685.01	0.11943977291439699	0.0471681127804669	-0.26614333263542606	0.150070447825701	-0.0219728229581717	0.12117805464751501	0.06744391641336701	0.294218927424548	0.206319834890033	0.253498234786631	0.15488014110815	0.16622989452054598	-0.17328717952720904	-0.0434357319007946	0.31017554916012	-0.035331169347969	-0.032840379525607	-0.0948709497090542	-0.0386600205297735
TCGA.20.1687.01	0.111734048092018	0.0674179185785387	-0.23198709722556402	0.0800831448603971	0.0233858099897805	0.0945580033738422	0.127636336642268	0.207739178078183	0.157263693871602	0.170319156324229	0.0528423902917563	0.10587603898272502	-0.11382345521689098	-0.0852400610973973	0.296202088241479	-0.0432073425426302	-0.0251048833721076	-0.0762103777214811	-0.0543325883086484
TCGA.23.1026.01	0.149074790341299	0.0789299377198395	0.00479621488177633	0.12626341737381502	0.0306557074038627	0.130266834855402	0.119427540370334	0.255744163919285	0.20938322152604102	0.219356971927363	0.151302967872366	0.114780818699554	-0.011193646061017	-0.0466713466579963	0.296835287774139	0.0267135482864598	0.0289537430749069	0.0267250412272176	0.0261369162672086
TCGA.23.1027.01	0.178988856489213	0.0490232247739398	-0.279688437601944	0.10216896377816301	-0.0219829844948089	0.117624304450539	0.0931784697177281	0.25416290766372	0.187776058508496	0.203900336895456	0.174359980456446	0.13465915151624303	-0.15330765103751098	-0.0541038109292558	0.25070736827388895	-0.0510231413692304	-0.0433590144832846	-0.10275322053509801	-0.0679029789784199
TCGA.23.1029.01	0.0499276777822767	-0.10605823671830197	-0.391923560389934	-0.0542582915498211	-0.0309271687180304	-0.0123319063581212	0.10095014449788699	0.11844054305695201	0.088343662591785	0.0191920037763589	-0.0505399742931508	-0.0457361011738627	-0.25918208999019	-0.19936874038700397	0.18413280812273602	-0.18996730580170199	-0.187817698684669	-0.204369374365282	-0.247209019582197
TCGA.23.1109.01	0.0512069719020694	0.0161701877468441	-0.252124566997934	0.0640385087583619	0.0366118112123762	0.005683355037844029	0.0945990847270179	0.19163738479071	0.10795144426295698	0.20455568148365502	0.11761954426213	0.0631024511860908	-0.181204828841792	-0.13800129592344001	0.149806987831159	-0.077575403257706	-0.0702334613576942	-0.11944944288822601	-0.11860983622610301
TCGA.23.1111.01	0.0423176346411896	-0.12921533658786	-0.36956351187327	-0.137424513739367	-0.0407989499490393	-0.0738403976677386	0.0903447302858087	0.00572899449530745	-0.0484779446921611	-0.0591366005988471	-0.148543017250336	-0.109704648655525	-0.294166956502114	-0.270201642292499	0.19933297256891397	-0.220588770413102	-0.18625066518897698	-0.21240025842701302	-0.284578906528808
TCGA.23.1114.01	0.0686604336395235	-0.167407681564813	-0.46070224200215204	-0.120961233539998	-0.0478410399313756	-0.0593291967375962	0.16239555027373098	0.04219505759519	-0.0433789323366916	-0.0576387106805894	-0.0839322205782548	-0.0907722169068327	-0.34783459641430603	-0.24520063065341302	0.162222210580875	-0.241781093784819	-0.23619061233236802	-0.279935561637803	-0.29337226376927006
TCGA.23.1120.01	0.06359359133321499	0.0554265546464787	-0.0850770668207258	0.134541655404429	0.0001210188018627	0.13745566112226099	0.10734286274326801	0.270585599769747	0.253210595250639	0.213690172262121	0.175736306585626	0.116609681091073	-0.0106482339412627	-0.0681865995042401	0.278792908385262	0.0140501926640659	0.0191264282752992	0.0055377839161716	0.028636079591036
TCGA.23.1122.01	0.0946124613436426	-0.0548144833108514	-0.33886625618023203	-0.014633507581581	-0.0657310257825075	0.00807093195173755	0.0696052522616428	0.14809388763965	0.0992039901222642	0.0598202629936094	-0.049371609237429	0.0200754337105637	-0.22361596190200303	-0.163036636284829	0.221078217185198	-0.153815632863262	-0.148083399395469	-0.18743678307788397	-0.18942550441883999
TCGA.23.1123.01	0.13148439594716999	0.10575974175535699	-0.0737716208138867	0.16976142716896098	-0.0187738675986156	0.131229035261407	-0.0212849226926913	0.28468982267675297	0.266201214372756	0.247748053838317	0.209172217178002	0.16817264329032	0.0182436639080726	-0.0486416279485981	0.29494189082455197	0.0514997005324568	0.0857198003708766	0.0695015732280355	0.0582358513503201
TCGA.23.1809.01	0.0431108737860312	-0.10201198424078599	-0.376814496338373	-0.0618032118954111	-0.0615732530725438	-0.0809103226982611	0.027294081842160003	0.0936454560935479	0.0163733943854357	0.0311193809188273	-0.0174003809978029	-0.0715586700039813	-0.29004613436164894	-0.235398952607353	0.127234859588523	-0.19200212724984697	-0.201283757884208	-0.197667926475448	-0.258947119749358
TCGA.23.2077.01	0.106573108171569	0.0453422422106805	-0.29460966990035903	0.0886746087636244	-0.031274674277957	0.0601079149203387	0.11571764123264099	0.229234751472911	0.17747519781786497	0.194611632322612	0.106468550158947	0.125861468303269	-0.147645556165241	-0.0671820132220609	0.219624306143272	-0.0703405168627095	-0.057418143797408	-0.11809476125914199	-0.11363295884351801
TCGA.23.2078.01	0.220661066203066	0.10727734796647599	-0.15077339602989598	0.0959057911084686	0.0645026685820946	0.0908691437565838	0.205252781996959	0.224591625851372	0.18393166434131197	0.14925737349456697	0.0638387527997608	0.0767406923416495	-0.0784972198854054	-0.145748055573741	0.29973180077539	0.0469458591655696	0.0617592490970755	-0.0203504295414303	0.0713356716472311
TCGA.23.2081.01	0.0501188113073435	-0.10661017229048401	-0.318841123840111	-0.0977069047649872	0.0465862581613768	-0.063826011832888	0.13217151261197901	0.0599273410010952	-0.0182388292746682	-0.0412496254475285	-0.0848761603120869	-0.0859711769971031	-0.27071101382951	-0.23038523565361604	0.190946077256478	-0.190087169264022	-0.178148388164187	-0.20310342569664802	-0.268262788757627
TCGA.23.2084.01	0.0978131088807635	0.0321252756950512	-0.22979669114377302	0.0696541693999343	0.0419060823057791	0.11470988730193599	0.15854814363743602	0.213936278055029	0.16803117491374697	0.141234924665409	0.054554350673059	0.0897959965558795	-0.167119988597721	-0.09664370974288498	0.269921373806867	-0.0628408388018601	-0.0659559355927143	-0.0926011057812292	-0.09930011950278599
TCGA.24.0975.01	0.279522851934706	-0.0119412688388272	-0.129023433925796	0.0172662728484966	0.134229381020647	0.0375589063704411	0.20970088912016702	0.147729446686079	0.0890577665380498	0.0984165504928952	0.0261307598198493	0.0454489102766811	-0.111671681971824	-0.139579780797618	0.238692718292928	-0.0686739061388661	-0.0356585770123966	-0.0716376404718798	-0.0987794963878928
TCGA.24.1103.01	0.039880584555177005	-0.164343955173477	-0.28457053522948805	-0.129724646466096	-0.009630481146780109	-0.0533936591304187	-0.0226392434111715	0.0222176594521368	-0.0230875410702283	-0.0551168018938174	-0.0919238091374178	-0.12679108977762402	-0.23287847571851197	-0.273796199045445	0.19822794756610002	-0.18592683850143898	-0.181509125710913	-0.181393994315629	-0.23277264057117897
TCGA.24.1413.01	0.0718662200637279	-0.00531537780510552	-0.295235958245799	-0.0108606432435649	-0.0451210917948937	0.0168606961926899	-0.0366582639603136	0.135866799867778	0.0867749412443535	0.077484591808813	-0.008075772880869941	-0.0133772321251404	-0.22459139224810898	-0.154260509332293	0.222513342220168	-0.156304207152386	-0.13417526276245198	-0.154386896718548	-0.205021089078709
TCGA.24.1416.01	0.0797648084698524	-0.0366443620933542	-0.273652904075099	-0.0129158810642952	-0.128478965370651	0.0640517459408727	-0.0562613405467147	0.134793308977728	0.0656349591082659	0.080833304977277	-0.0179403896121834	0.0237505515726609	-0.183178118900147	-0.166291659871903	0.242753092064184	-0.13241777781116199	-0.113713823374297	-0.140033619585118	-0.17636641792254898
TCGA.24.1417.01	0.128061678563849	0.10254721255166199	-0.0750670504844715	0.171603633103704	0.09942385445549698	0.16819336397158202	0.152819742280324	0.290515692013922	0.260470294083927	0.23470040002432502	0.23778422580961603	0.15935600001048802	-0.0012539051171200199	0.0038742191334585	0.390078131747285	0.050987087690997	0.0715574829278822	0.0442363498046	0.070257148748185
TCGA.24.1418.01	0.0975719042313704	-0.0320281003412283	-0.283829785770045	0.0235933364854643	-0.009830318998638591	0.0461996504026393	0.104921078164066	0.139184940356332	0.0843499952592	0.0578517830105258	-0.0374151597219069	0.0131458377180662	-0.203236210295009	-0.142533483217774	0.245240591953943	-0.107288951591798	-0.10020398420025801	-0.14192528444733	-0.12107776181994999
TCGA.24.1419.01	0.0578770168520118	-0.16815670442472302	-0.5024181119343649	-0.12928801473628598	-0.0863962688034345	-0.0616623635032288	0.0418902686780573	0.0327100672464676	-0.0266828464578427	-0.0283967590656173	-0.133810973815319	-0.0999129512872646	-0.38271563220809707	-0.233858226053813	0.0895511970623174	-0.24839266533264398	-0.246154189786726	-0.25834828628214	-0.32564417441237103
TCGA.24.1423.01	0.0638271973889209	-0.0823099974252209	-0.265787982447829	-0.0197580934193396	0.0200065986083793	-0.002340985622819	0.0566017391377622	0.11675214795720501	0.0766821997223502	0.0460492129137943	0.0286872114565997	-0.0356294832107873	-0.172661258022901	-0.20277489006238397	0.20896144450676601	-0.127752416486517	-0.12148305016292499	-0.13941877727621801	-0.17201162745240398
TCGA.24.1424.01	0.10510680258022999	-0.0357034564507909	-0.303315714350391	0.0015242790825685801	0.0938486664668819	0.0623719904018564	0.0976433612221927	0.150203558960482	0.0982814507897367	0.0694320400992145	-0.0131303358615901	0.0185818484580152	-0.23131279820161604	-0.144177456941974	0.17485072506384697	-0.147369163781418	-0.12367760063453401	-0.14292239622215697	-0.17444778902201902
TCGA.24.1425.01	0.13863261404029	0.0573237415984344	-0.20332749247713	0.121045460999659	0.322754555020537	0.107914899070074	0.248229821743558	0.27059501133820196	0.172286899305222	0.20899271820919899	0.15357566252405402	0.136765688014379	-0.14468916895163098	-0.0624645904743007	0.28557415163308697	-0.0432889113277541	-0.0230870326290991	-0.0820929666745003	-0.0506398312661389
TCGA.24.1427.01	0.18697453314358997	0.0432263660580099	-0.195433782611727	0.10606381201404301	0.0453225910302714	0.11468878091537599	0.21351432997082698	0.256269787889836	0.16938513928273802	0.18243470334436898	0.0498070715693802	0.150887467024258	-0.110698051278434	-0.0426429134317832	0.28915990880505604	-0.007373776859500741	0.0183656417424134	-0.0481000004827385	0.0108180674878695
TCGA.24.1428.01	0.126413787015656	0.0754167851524227	-0.10206538200222802	0.183470087814781	-0.0102953661772782	0.146398665596244	0.036814777572524	0.34526089442198105	0.281018197765065	0.29095723735768503	0.219220381496564	0.17947859721655104	-0.0408322216305734	0.0045628281841897204	0.281597276575933	0.0327384878678331	0.04492318049650701	0.0282219693571475	0.0494346076715091
TCGA.24.1430.01	0.0654312863891397	-0.20530115554119396	-0.41902706192217	-0.148314353885942	-0.0315655741642229	-0.11315429980138199	0.0647239366035504	0.0198729870748161	-0.0756647905495202	-0.0891443280929209	-0.167570893718692	-0.127596856769435	-0.327553631645528	-0.28476461216203003	0.10585640205096601	-0.24790432232644	-0.24719659393794802	-0.281028731976253	-0.32312744847301894
TCGA.24.1434.01	0.21963570221966502	0.10614565478789	-0.254829529181416	0.20539814163363895	0.0506022331423663	0.21231922142007803	0.200193189316268	0.3477445581382281	0.26979273937927	0.297280789870449	0.22978730653283302	0.24111987676811103	-0.0920512694235334	0.0485803232146146	0.329098310863112	-0.0028534388373836	0.0210297758964779	-0.0574895084382204	-0.028621711609796003
TCGA.24.1435.01	0.11409009632174599	0.0782716921068526	-0.20901259601767896	0.129345766355042	0.0861952495205356	0.11752515629303	0.224510096040424	0.265170295052837	0.217196685957244	0.23719490206193697	0.141665783551384	0.10700117827729301	-0.111198689476071	-0.0740302095769998	0.312053506041703	-0.0477374596681741	-0.0285459181493644	-0.0848871650367625	-0.0406906888602029
TCGA.24.1436.01	0.130170420035041	0.0242917211571632	-0.107684609591878	0.108395147213399	-0.0248678615126512	0.0976304799574807	0.00734350755108931	0.220738235296202	0.18764350149195802	0.16002597814087802	0.0479202031505461	0.114671434097276	-0.0791973692331181	-0.05118929830083701	0.276262522769767	-0.0227356554596669	-0.00688961799002827	-0.0244719312797967	-0.0411423717377591
TCGA.24.1463.01	0.0980597321781303	0.0221256868120643	-0.245981677192989	0.0716356316352697	0.045857516284649	0.0795051722212865	0.169040155252291	0.251434409218749	0.170262530438653	0.192837092813692	0.15896672431202402	0.0992986816813375	-0.15950364632734698	-0.0952447885434261	0.303852580250287	-0.10735749312758601	-0.0769949683884797	-0.12408118577256501	-0.14406113556229402
TCGA.24.1467.01	0.0932402571895798	-0.0758717629461996	-0.25983082680758895	-0.0185409835275079	-0.0942628195309319	-0.032451542676456	0.00822474319061548	0.13930235215243303	0.0650515477100339	0.0460821194184708	-0.019562564945040002	-0.025228825004677997	-0.21931551668811197	-0.21068935340208703	0.165510839697615	-0.130092952238845	-0.11995009634941099	-0.14682592540662198	-0.174804674074614
TCGA.24.1469.01	0.0664350547912569	-0.0572330744595249	-0.25887825106771695	-0.0206990933828507	-0.156324510684924	-0.0274566760384664	-0.122791046237071	0.12420439267388199	0.082144870731096	0.0675208996736691	0.0194735897812837	-0.0215883548283998	-0.174369890774951	-0.149124624764681	0.228694052190464	-0.11855278493684401	-0.12324866774214599	-0.132315651137385	-0.139970924866083
TCGA.24.1474.01	0.0816956501461116	0.0463713679225528	-0.301730814948148	0.111944655973063	0.051064681866397	0.11209873687904401	-0.133614267080628	0.24486689385021304	0.155562705945645	0.146275092376714	0.0236383178138336	0.153657675814737	-0.22631635454672303	0.0199690216495342	0.264310066017857	-0.10165844988632002	-0.0892449696350817	-0.154718518315648	-0.14174852952473999
TCGA.24.1544.01	0.0383913993993771	-0.18497611832726502	-0.31700189893030895	-0.15255835983959198	-0.16255760216499998	-0.15331564677769502	-0.0109026492881169	0.00401311304603621	-0.077463481703653	-0.0808804634236145	-0.0846015161292823	-0.135642126029934	-0.293206758097166	-0.277794172128911	0.13076615169532801	-0.22864805530749102	-0.21654656038655298	-0.23396723591397603	-0.297697052667488
TCGA.24.1545.01	0.26585313114123	0.13820133002749801	-0.11154196269133501	0.20074245003423397	0.0295679250225791	0.17572215091965304	0.170540608162775	0.30416394216122306	0.274995803336448	0.266039201136723	0.158850836574384	0.197083065980221	-0.0039151135121876	-0.0132331100813725	0.38700165006916903	0.0965962377723235	0.0993101319682489	0.0687275226068952	0.105555327117129
TCGA.24.1546.01	0.15124000017356304	0.0586322893370111	-0.349547040466545	0.087453138814582	0.0473913070245568	0.13199361483970898	0.317929259465244	0.279610869504824	0.173675194910519	0.244098801574357	0.102962769155824	0.162193489762884	-0.201893140842432	-0.0362930613915266	0.288450734958562	-0.0963900995749556	-0.0625392237159902	-0.124282357598096	-0.127827341184158
TCGA.24.1548.01	0.0603082315774311	-0.0329418283974787	-0.350326945823909	-0.004588847812964461	-0.11593107348542599	0.0405092706442619	0.0594588959631172	0.143670644490614	0.138523133575854	0.0573621536486229	-0.0400073830211377	0.00492447304040614	-0.219638282156077	-0.157566873503105	0.26548635818355104	-0.136570242579575	-0.13785482684755201	-0.148699772295321	-0.163717234663404
TCGA.24.1549.01	0.07467485005390899	0.0546143471107839	0.0365241013428924	0.0544616770001617	-0.102251311427994	0.0619945691390264	-0.0216857642851964	0.15510221881928102	0.123933699154132	0.126334729683508	0.07141166860875299	0.00632694536296004	-0.0208631238463436	-0.151139273892824	0.246500461103949	-0.00263118597610303	0.0111156725025884	0.0210016013227038	-0.0222994984374298
