"Hugo_symbol"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"PLAC8"	-0.457650554337316	5.34462063969855	-2.55613713216153	0.0148830781188137	0.335634579438378	-3.05817948876913
"BMP2"	-0.365585431434041	4.17159783431213	-2.55592595740381	0.0148907117093585	0.335634579438378	-3.05860972506746
"LOX"	-1.41628068516523	6.64909157463083	-2.55569133245568	0.0148991971944202	0.335634579438378	-3.05908770959039
"HDAC5"	0.523857371569805	5.62121044259695	2.55562313952831	0.0149016643030616	0.335634579438378	-3.05922662861461
"FTHL17"	0.18157024971316	3.54199886952708	2.55529841291148	0.0149134175230829	0.335634579438378	-3.05988811039359
"THADA"	0.8696591297479	11.1710781562965	2.5552138665238	0.0149164790068137	0.335634579438378	-3.06006032569163
"SSBP3"	0.64082938957711	10.5677159082132	2.55454448473019	0.0149407381472094	0.335634579438378	-3.06142367639113
"ACSL5"	-0.771222410625359	8.53356266143297	-2.55417601634627	0.014954107289034	0.335634579438378	-3.06217404513252
"IL2RA"	-0.54367514702431	4.43949872241795	-2.55370070180248	0.0149713693377659	0.335634579438378	-3.0631418938359
"PPP1R1C"	0.557713752954478	6.56901163751093	2.55303158265868	0.0149957007832279	0.335634579438378	-3.06450416798379
"TGFBR2"	-0.714172376183882	8.9950357355432	-2.55280134393759	0.0150040814285834	0.335634579438378	-3.06497286056814
"LRRC47"	0.610752550045369	11.4860662999077	2.55262083930833	0.0150106547662651	0.335634579438378	-3.06534029056435
"AKAP9"	0.660877064823092	8.37765858454346	2.55045991303073	0.015089553358492	0.336595031042311	-3.06973765479015
"PEX11A"	0.300637753064311	5.33409634448168	2.55018810381084	0.0150995043922716	0.336595031042311	-3.07029059424611
"HIST1H4G"	0.301677447049583	3.62929096576447	2.54857563647538	0.0151586612402557	0.337366322304191	-3.07357001010013
"RAB3B"	0.495141919050316	4.61059281375285	2.54799257160466	0.0151801044941891	0.337366322304191	-3.07475549688944
"GSK3B"	1.01187374905034	10.326473571478	2.54393892981345	0.0153299548421579	0.339198197155152	-3.08299231212719
"COL6A3"	-1.38625374832348	8.1818779969811	-2.54351683251673	0.0153456361391882	0.339198197155152	-3.08384948716941
"LY6D"	0.279109443621873	4.66671316554231	2.54263198598595	0.015378556712942	0.339198197155152	-3.08564608040848
"ATXN7L3"	0.499576365103902	5.70164106384441	2.54261040123684	0.0153793605781775	0.339198197155152	-3.08568990084336
"ARRDC4"	-0.620701084964016	5.19144040614011	-2.54176113240684	0.0154110198663109	0.339198197155152	-3.08741385121589
"SLC13A2"	0.199248599089776	3.50680657924974	2.54161557617122	0.0154164519451354	0.339198197155152	-3.08770928022525
"AXL"	-0.407700346657337	5.29923992367044	-2.54081173086556	0.0154464826254544	0.339198197155152	-3.08934060391497
"CACNG7"	0.248982791999748	3.58676925963145	2.54078367437115	0.015447531749362	0.339198197155152	-3.08939753548509
"MED23"	0.919473191451676	9.90826600580113	2.53946270552396	0.0154970010571657	0.339447710480141	-3.09207753432638
"CAPZA2"	-0.79070339838571	7.10795986156498	-2.53829402584885	0.0155408882210233	0.339447710480141	-3.09444778341446
"KBTBD8"	-0.407155495760579	3.93358934997423	-2.53802860095518	0.0155508715165784	0.339447710480141	-3.09498600041754
"MASP1"	-0.328193370128878	3.84545756595959	-2.53774181643853	0.0155616648045669	0.339447710480141	-3.09556748685762
"ENTPD1"	-0.704851358322839	7.51089362843365	-2.53739822188178	0.0155746052054223	0.339447710480141	-3.09626410338982
"FNDC1"	-0.548094302352686	5.22969557773918	-2.53592363508064	0.0156302528591564	0.340124391894197	-3.0992530133788
"CDO1"	-0.354232763852153	4.67338558265449	-2.53453786025445	0.015682714891749	0.340124391894197	-3.10206083705718
"CRYL1"	-0.822184240187663	7.9082848670227	-2.53405644527263	0.0157009777948943	0.340124391894197	-3.10303602596567
"VWF"	-0.31677757054529	6.29799907711061	-2.53320891734667	0.0157331768549714	0.340124391894197	-3.10475253559521
"CMTM7"	0.480139903432497	5.22113972716047	2.53314945383709	0.0157354382459383	0.340124391894197	-3.1048729532725
"ABI3BP"	-1.46715760255737	5.27594997394002	-2.53290384230484	0.0157447819809217	0.340124391894197	-3.10537031320179
"IGF1"	-0.940587430346337	6.49724261282909	-2.53072934120926	0.0158277278549662	0.341413400259771	-3.10977222583808
"SLC5A7"	-0.352340669099355	3.792717943393	-2.52855290634403	0.0159111479706863	0.341591554481258	-3.11417549291636
"PFAS"	0.787766384117591	8.03136556255892	2.52820112295239	0.0159246691299886	0.341591554481258	-3.11488696494476
"TULP4"	0.814549691395065	8.18818014188516	2.52814602753249	0.0159267877320748	0.341591554481258	-3.11499838781664
"RAB27B"	-0.540628895762896	5.60962594727023	-2.52778179496739	0.0159408001781628	0.341591554481258	-3.11573495649532
"FEZ1"	-0.462631142166267	3.92054406853334	-2.52699713976196	0.0159710251202026	0.341591554481258	-3.11732148007281
"TSPAN31"	-1.0226287001611	9.67229039827382	-2.52687547673742	0.0159757162785753	0.341591554481258	-3.1175674452139
"CALML5"	-0.268395502160908	4.71145150211206	-2.52557775064225	0.0160258333478448	0.342164371974072	-3.12019054848965
"PNPLA3"	0.656345029058036	4.80551571623516	2.52431365409836	0.0160747899955639	0.342606224409865	-3.12274479854295
"GPRC5A"	0.92434322307701	7.66136005324077	2.52296871207269	0.0161270279319337	0.342606224409865	-3.12546145457906
"BCORL1"	0.942597487528217	5.99846339166838	2.52273676705904	0.0161360524336435	0.342606224409865	-3.12592986241448
"PMCH"	-0.501963087334076	4.47396242387775	-2.52263642921489	0.0161399578038735	0.342606224409865	-3.12613248342963
"RFTN1"	-0.981532462633464	7.70211651757472	-2.52122610731516	0.0161949422419652	0.34304458068257	-3.12897989199323
"OPCML"	-0.278958619393697	3.64460733822442	-2.52090761533512	0.0162073830387934	0.34304458068257	-3.12962277074107
"TRIM69"	-0.426437084757098	5.30300341195736	-2.51946990417834	0.0162636511982632	0.343739532818624	-3.13252411704998
"KCTD20"	-0.477811496210805	6.96334198895363	-2.51834055890519	0.0163079760191662	0.344180420502345	-3.13480238355296
"DLX6"	0.899550122711438	4.26785508741456	2.51683412934333	0.0163672727635259	0.344574609993952	-3.13784027539425
"ZNF165"	0.401231678244416	4.94487527981036	2.51667275067946	0.0163736367034213	0.344574609993952	-3.13816564118131
"NDUFA13"	-1.10790600113253	12.2052737000568	-2.51457555928945	0.0164565451666174	0.345823215621695	-3.142392632979
"KIF17"	0.38259767462835	3.87649429489652	2.51385487885516	0.0164851244172232	0.345928190202904	-3.14384464668634
"ECM2"	-0.821458495350945	6.715236375892	-2.51299336291225	0.0165193481887885	0.345992216507888	-3.1455800418396
"SPIRE2"	0.829757903825225	6.92138044077353	2.5112776387847	0.0165876990454651	0.345992216507888	-3.14903490650541
"TMEM190"	0.311879918915115	4.74061878730173	2.51126598218559	0.016588164303077	0.345992216507888	-3.1490583733039
"ANAPC5"	0.408771037003016	7.11653941376597	2.51046097386959	0.0166203240171031	0.345992216507888	-3.15067881828701
"LSM1"	-0.973544174606903	7.25943859723569	-2.51029425517197	0.0166269914741423	0.345992216507888	-3.15101437121489
"CHRNE"	0.247864342817029	3.50231868413182	2.51022642190585	0.0166297049794151	0.345992216507888	-3.151150894158
"LGALS9"	-0.706350110289776	7.43178130569276	-2.50768793329828	0.0167315425961609	0.347207932921281	-3.15625811435439
"IKZF1"	-0.438057563620418	4.16253692603277	-2.50757062610589	0.0167362624102255	0.347207932921281	-3.15649404123233
"TMEM62"	-0.610493932018893	6.09554860890484	-2.50623905301924	0.0167899231688931	0.347207932921281	-3.15917155855257
"KIAA0753"	0.356170042215831	3.8243844610468	2.50613378588432	0.0167941720052016	0.347207932921281	-3.15938318759025
"ATP6V1B1"	1.76708922767367	8.84866287766197	2.50582867612447	0.0168064925261869	0.347207932921281	-3.159996545991
"TGM2"	-0.605313910696078	5.87378231677951	-2.50458995200089	0.0168565978714977	0.34775327366966	-3.16248621492948
"R3HDM1"	1.12112571965507	9.14070775230291	2.50193525725222	0.0169644381136025	0.349484834367104	-3.1678189663157
"HCFC1"	0.671048047285742	5.5676095812718	2.50122116827295	0.0169935535637212	0.349484834367104	-3.16925276972675
"NACA"	0.748507678718205	14.5046376666287	2.50076906708529	0.0170120106175424	0.349484834367104	-3.17016038922033
"ATF2"	0.983056407689292	12.5335543688751	2.49910492321362	0.0170801072672305	0.350393025728303	-3.17350028981701
"PHF8"	0.435612971969671	5.08394925653803	2.49813167552403	0.0171200478009675	0.350721873106972	-3.17545287293262
"HOXA10"	0.963587926979079	5.21289623497117	2.49376447360379	0.0173003231913909	0.353427772383456	-3.18420819189412
"HOXA9"	0.963587926979079	5.21289623497117	2.49376447360379	0.0173003231913909	0.353427772383456	-3.18420819189412
"RAB37"	-0.22401364910514	3.52122616525423	-2.49174358769331	0.0173843293560517	0.353773725775936	-3.18825609447313
"IGSF3"	0.436662903125533	4.50739923564142	2.49130513838263	0.0174026043421715	0.353773725775936	-3.18913402660261
"BCKDHB"	0.825969191561597	7.28345292242616	2.49124391802654	0.0174051574601165	0.353773725775936	-3.18925660320499
"MSR1"	-0.566739520418541	5.07000955780671	-2.49020224568827	0.0174486515380722	0.353773725775936	-3.19134194385611
"IL9"	0.351726845877258	4.07076500298409	2.49018862316422	0.01744922099083	0.353773725775936	-3.19136921104916
"FRMD4B"	-0.469799459077004	6.12543841607982	-2.48947636208801	0.0174790187821759	0.353773725775936	-3.19279474869525
"ERBB3"	1.12197998317928	9.15488326115888	2.48930752800739	0.01748608884562	0.353773725775936	-3.1931326166007
"TOM1L1"	0.766039162330975	8.55923553032643	2.48617180678225	0.0176178750638742	0.354908581875075	-3.19940491342893
"AGT"	0.745566942458749	4.42101253912155	2.48505437935816	0.0176650562704813	0.354908581875075	-3.20163876224093
"AIM1"	-0.586760806892994	6.54191262021577	-2.48503544457507	0.0176658567475086	0.354908581875075	-3.20167660882296
"ASB17"	-0.285526975100668	3.92467174344699	-2.48502402662437	0.0176663394628432	0.354908581875075	-3.20169943076895
"IGF1R"	1.20392529546004	9.12537972257179	2.484409358564	0.0176923434825561	0.354908581875075	-3.20292790940951
"C1orf210"	0.642130235251386	6.04852265257351	2.48327415849097	0.0177404608585962	0.354908581875075	-3.20519617752953
"L1CAM"	0.460306035692157	3.86438899564818	2.48225968957235	0.0177835618373069	0.354908581875075	-3.20722260780633
"ADH6"	-0.345332160173785	4.74435679474578	-2.48197880684095	0.0177955123671891	0.354908581875075	-3.20778357846311
"MTIF3"	-0.449446400375941	7.08437695421887	-2.48157434608734	0.0178127335597164	0.354908581875075	-3.20859127887725
"APOBEC3C"	-0.523106804891276	8.35620620817502	-2.48152242416587	0.0178149454001329	0.354908581875075	-3.20869495941547
"AOX1"	-1.05829180022105	4.82412729792781	-2.48116983211111	0.0178299722238007	0.354908581875075	-3.20939899512929
"WHSC1"	1.07399869299477	9.77895956559668	2.48110972339944	0.017832535099668	0.354908581875075	-3.20951900992064
"NDN"	-0.276937065644337	4.32007779503135	-2.47939452164287	0.0179058085092418	0.355706466929412	-3.21294278933553
"WDR90"	0.515165733756174	5.07149892245723	2.47897839666732	0.0179236267126441	0.355706466929412	-3.21377318689359
"SIRT2"	-0.493351297090284	6.67841851865303	-2.47793397123541	0.0179684195945513	0.355706466929412	-3.21585696632327
"RTP4"	-0.885815013669356	5.49560170247678	-2.47790584630313	0.0179696272153459	0.355706466929412	-3.21591307127143
"CST7"	-0.503993644643155	5.09585669196143	-2.47383847368811	0.0181450523705598	0.356697690441637	-3.22402224462139
"ERCC3"	0.707547137012522	8.94048452753942	2.4736592999111	0.0181528158956858	0.356697690441637	-3.22437925479705
"RPL13A"	-0.829598890679252	13.912130076741	-2.47331724525584	0.0181676453915217	0.356697690441637	-3.22506076151155
"CAMLG"	-1.25526814588255	9.80364089790779	-2.47323821955737	0.018171073055397	0.356697690441637	-3.22521820239393
"CLDN3"	0.537016790858928	5.17039252275925	2.4729638398191	0.0181829785911815	0.356697690441637	-3.22576481524362
"VPS53"	1.13114489673188	6.9127646765002	2.47195632435197	0.0182267564428293	0.356697690441637	-3.22777160544703
"VSIG4"	-0.64371740850598	5.74077102940534	-2.47176761451096	0.0182349668058862	0.356697690441637	-3.22814741897082
"DDX31"	0.283843801781981	4.40284875809399	2.47142820479366	0.0182497422850111	0.356697690441637	-3.22882329984188
"FUNDC1"	-0.573045082123431	6.45175266793696	-2.47095080684395	0.0182705432593367	0.356697690441637	-3.22977385422971
"TLR6"	-0.488795793172555	4.13550028036868	-2.47080927915081	0.0182767139938279	0.356697690441637	-3.23005562786905
"HTRA1"	-0.970573199029205	6.77342734554234	-2.47044575663774	0.0182925726093249	0.356697690441637	-3.23077932966103
"WDR75"	0.631243400716009	9.78621615117185	2.47001183002602	0.0183115190143546	0.356697690441637	-3.23164309604518
"SERPINE1"	-1.76977211177176	9.6876566564887	-2.46753768719688	0.0184198889003236	0.357880956123496	-3.23656608010809
"ATXN7L1"	0.469227248748746	5.65135401807058	2.46713742925518	0.0184374754150639	0.357880956123496	-3.23736218291679
"SEMA6C"	1.18817150442713	6.37614396803596	2.46683935883467	0.0184505819578671	0.357880956123496	-3.2379549794603
"SERPINB9"	-0.402510607818564	4.77904103572456	-2.46640132107337	0.0184698584527875	0.357880956123496	-3.23882605057098
"LOXL1"	-1.1904819608892	9.12386066213076	-2.46449252849007	0.018554072069776	0.358571397172406	-3.24262058178164
"TCN1"	-0.38740857915568	5.24895696889251	-2.46448549461847	0.0185543830415773	0.358571397172406	-3.24263456081959
"HSD17B6"	-0.418600227042125	4.27808594314206	-2.46328952483101	0.0186073266994243	0.358831902357773	-3.24501101708619
"CAB39L"	-0.707286564043031	7.69074890037223	-2.46245626123429	0.0186442952460802	0.358831902357773	-3.24666628553508
"CD300LB"	-0.254968672094853	5.19878553063556	-2.4621150724048	0.0186594517162432	0.358831902357773	-3.24734394149369
"AGMAT"	0.519545590369354	4.37913408794825	2.46197410074441	0.0186657173097205	0.358831902357773	-3.24762391496416
"DAPP1"	-0.50130776604687	5.15667787729874	-2.46136235308915	0.0186929291118817	0.358884665200367	-3.24883873370548
"KIAA1644"	0.228429848505864	3.9151164656564	2.4569230957802	0.0188914814440313	0.361720540369663	-3.25764802864355
"CD79A"	-0.462909245238238	5.47703549588651	-2.45669993323331	0.0189015132305236	0.361720540369663	-3.25809058349909
"CD248"	-0.690888958906865	5.54426136318588	-2.45640851587449	0.0189146205660984	0.361720540369663	-3.25866845293663
"COX8C"	0.45280269398081	4.55446045430984	2.45344395154902	0.0190484314719014	0.362993511699333	-3.26454437144892
"UNC119B"	0.346577160276355	4.77854343242092	2.45294581810868	0.0190709999928462	0.362993511699333	-3.26553121494567
"PPWD1"	-0.585122062375671	10.0876147066974	-2.45263814981129	0.0190849514230005	0.362993511699333	-3.26614066186751
"NUCB2"	-0.797131094403028	10.1311701386138	-2.45155683774331	0.0191340579921313	0.362993511699333	-3.26828216602081
"SPCS3"	-1.28661823832933	10.4431180857174	-2.45134472513596	0.0191437043288868	0.362993511699333	-3.2687021714626
"SH2D1A"	-0.554716485073778	4.28085452448871	-2.44976867885912	0.0192155176028176	0.362993511699333	-3.27182212056964
"ARHGAP27"	0.28391320460991	3.73119479735804	2.44877918658571	0.0192607294598875	0.362993511699333	-3.27378021294024
"MBTD1"	0.695361753257353	9.44093114307503	2.44872989613306	0.0192629841671269	0.362993511699333	-3.27387773876914
"ADH1B"	-2.14035713314216	5.98735345574669	-2.44822953668838	0.0192858858494152	0.362993511699333	-3.27486767019214
"ME2"	-0.980982170512629	9.66892246982341	-2.44766179885639	0.0193119014734972	0.362993511699333	-3.27599073566259
"MYH11"	-0.473459553008303	4.48090811399177	-2.44763311721316	0.0193132166081176	0.362993511699333	-3.27604746719753
"ZKSCAN5"	0.369222451951693	5.75148855611238	2.44750268581233	0.0193191982854113	0.362993511699333	-3.27630545125068
"RRAS"	-0.493178331596877	5.41737512763371	-2.44747907195104	0.0193202814141701	0.362993511699333	-3.27635215677165
"CHST7"	-0.246858619609025	3.88163620333921	-2.44603639654968	0.0193865594431799	0.362993511699333	-3.27920501031617
"CCDC93"	1.10767245346858	7.7390823823412	2.44550063351015	0.0194112255881729	0.362993511699333	-3.28026417041097
"CTSK"	-1.34388633733505	8.87852645032753	-2.44464299957346	0.0194507698735997	0.362993511699333	-3.28195930757346
"RAP2B"	-0.563328664675084	6.63622215029403	-2.44448781831856	0.019457932885892	0.362993511699333	-3.28226598346125
"TOLLIP"	0.192911475704853	3.95453738774698	2.44420955751197	0.0194707831370651	0.362993511699333	-3.2828158605814
"RNF14"	-0.612539210794603	6.95990828654426	-2.44372770375474	0.0194930536920752	0.362993511699333	-3.2837679591624
"TIMELESS"	0.410567488795097	4.02163188462078	2.44357447595216	0.0195001405043428	0.362993511699333	-3.28407069582049
"SHPRH"	0.685745683142668	7.95297779311453	2.4425788347854	0.0195462461941148	0.362993511699333	-3.28603749171074
"RAB8B"	-0.662596840582938	6.04210176622707	-2.44252832741509	0.0195485877062514	0.362993511699333	-3.28613724943623
"CFH"	-1.11554916646751	6.76418342100642	-2.44248981707221	0.0195503732098768	0.362993511699333	-3.28621331072202
"ASPHD1"	-0.457861335998332	4.62151109817307	-2.44107456541231	0.0196160932807602	0.363753294870027	-3.28900797753384
"LYSMD2"	-0.649486867633357	4.57534448258129	-2.44032842213506	0.0196508227760696	0.363937207675996	-3.29048091679663
"SNAPC3"	0.907779407155285	9.06526733056693	2.43964196614394	0.0196828234792525	0.364070182589755	-3.29183575237789
"NDUFB7"	-0.953525010700726	7.25839761157922	-2.43718803894388	0.0197976066947803	0.365357277526715	-3.29667681750312
"EPM2A"	0.685884363146376	6.9002494485256	2.43708957703781	0.0198022249545772	0.365357277526715	-3.29687099064215
"YEATS2"	0.771391094963192	10.2034644285497	2.43561435999854	0.0198715359347439	0.365601226238072	-3.29977955798408
"DSE"	-0.878124286076129	7.05209795044376	-2.43546639899247	0.0198784998270884	0.365601226238072	-3.30007121313319
"NOS1AP"	0.268251160762325	5.53517919269721	2.43485341926901	0.0199073738018003	0.365601226238072	-3.30127936405287
"GPT2"	0.439152625071094	5.17795941991348	2.43409399879335	0.0199431986319125	0.365601226238072	-3.30277584797654
"PDE4B"	-0.643703584856999	5.99379139314308	-2.43403099395306	0.0199461734470984	0.365601226238072	-3.30289998819821
"GCC2"	0.846201398928603	10.0254311995785	2.43356275430201	0.0199682943310546	0.365601226238072	-3.30382250383929
"KLRC4"	-0.44502998825646	5.28322332111898	-2.4325788846783	0.020014847604934	0.365601226238072	-3.30576049918275
"KLRK1"	-0.44502998825646	5.28322332111898	-2.4325788846783	0.020014847604934	0.365601226238072	-3.30576049918275
"MAD2L2"	0.921747467033775	7.22309417831826	2.43078016330847	0.0201002118833447	0.36640708615524	-3.30930215015173
"TYW3"	-0.600402870107812	8.99186811560118	-2.43029497531841	0.0201232946714664	0.36640708615524	-3.31025716370658
"COL1A2"	-1.43954231601419	10.0019231030079	-2.43007213161554	0.0201339045160297	0.36640708615524	-3.3106957506493
"LYRM1"	-0.866750475183302	8.98243673739834	-2.42850012698063	0.0202088939662805	0.367316055387116	-3.31378887334399
"TLR4"	-0.433404140950037	4.4609168064039	-2.42741115323711	0.0202609900320608	0.3678071804335	-3.3159307504782
"SNRPA"	0.477374544496475	7.23121270129603	2.42588578529784	0.0203341681516624	0.368031408187588	-3.31892983242351
"MAP7"	0.506084155369916	5.78037612079787	2.42564518652309	0.0203457325503893	0.368031408187588	-3.31940276219618
"PPME1"	0.635019744336818	6.74970855866028	2.42510648927779	0.0203716467383727	0.368031408187588	-3.32046152633432
"CYP7B1"	-0.762427846658838	7.87152844186548	-2.42506373147968	0.0203737048983039	0.368031408187588	-3.32054555614775
"EXOSC10"	0.42881398094069	5.90782989435575	2.42311751131038	0.0204675869798956	0.36927252868525	-3.32436927058419
"GIMAP4"	-0.565442057232206	4.6591932448849	-2.42119486825781	0.0205607173115858	0.370497053472162	-3.3281445540702
"ATP1B3"	-1.00360042987795	8.0602507561423	-2.41804045657348	0.0207143466433704	0.372807406828169	-3.33433398071409
"RANGAP1"	0.553915918046199	7.02734174603495	2.41705046643244	0.0207627765299265	0.373221085957061	-3.33627532352449
"CAD"	0.732634799197583	6.89000709692476	2.41481460637627	0.0208725321879484	0.374315655778966	-3.34065773121109
"RCL1"	0.607489802891148	5.74982898825738	2.41477040488494	0.0208747072830103	0.374315655778966	-3.34074433987346
"ALDH1B1"	-0.618116242248299	6.24419067616127	-2.41407291609672	0.0209090569962501	0.374473807107444	-3.34211085627374
"ST3GAL5"	-0.673878515894804	6.14075623991319	-2.41091213393645	0.0210653619539795	0.375379122847773	-3.34829997132256
"MFN2"	0.721276119302253	8.53949156720187	2.41055786133235	0.021082947117208	0.375379122847773	-3.34899331626455
"PMP22"	-1.38459299046278	9.41977664926804	-2.41025467239072	0.0210980071952705	0.375379122847773	-3.3495866288236
"RAE1"	0.663254902800167	7.34970941014833	2.41019428775925	0.0211010078011062	0.375379122847773	-3.34970478967107
"MYL6"	0.456075174341421	5.45999294556513	2.40938373103212	0.0211413231109032	0.375379122847773	-3.35129068844402
"TMEM51"	0.300309703563304	4.41207586695866	2.40918305316334	0.0211513151712202	0.375379122847773	-3.351683267839
"RDH11"	-0.324385134718808	5.24983105112664	-2.40900918138771	0.0211599759781706	0.375379122847773	-3.35202338879343
"WDR27"	0.75029122614957	6.4093198122967	2.40892160123467	0.0211643396915127	0.375379122847773	-3.35219470302366
"NBEA"	-0.402537310260625	3.99393113165929	-2.40797961750875	0.0212113260060716	0.375653889274718	-3.3540370265963
"SVEP1"	-1.01641435036095	7.0566187425334	-2.40758470910591	0.0212310522367563	0.375653889274718	-3.35480923433616
"NUBP1"	-0.382257505626161	5.53653049005492	-2.40540049392704	0.0213404576589848	0.37664910972046	-3.3590786614085
"WDR73"	0.78920126275697	6.10960041679376	2.40534181743417	0.0213434037515534	0.37664910972046	-3.35919331718863
"PIK3R5"	-0.455250654485623	5.56790711822662	-2.40492515580034	0.0213643345573645	0.37664910972046	-3.36000743100918
"ZNF498"	0.649732374511605	5.8245083174105	2.40218975322647	0.0215022090361584	0.378392546566682	-3.36534966025027
"ETFB"	-0.562469739390324	6.90179687921428	-2.40171859323452	0.0215260385251893	0.378392546566682	-3.36626940149865
"NTRK2"	-0.922485351637651	5.25383896285865	-2.40143057026096	0.0215406174245418	0.378392546566682	-3.36683158234969
"SPIN1"	-0.565709051372529	9.05419602877934	-2.40018734575933	0.0216036486421213	0.378759715101813	-3.3692576389903
"CEL"	0.520431243064344	5.05078036801594	2.3999999617828	0.0216131634537918	0.378759715101813	-3.36962322759595
"IL10RA"	-0.556981876783522	4.6074693602293	-2.39882053689095	0.0216731384463187	0.379200573078976	-3.37192383933158
"RAD54L"	0.554010853820142	6.19741029028241	2.39833105884026	0.0216980731751765	0.379200573078976	-3.37287839176314
"TARS2"	0.839715611617828	7.49857826042807	2.39766748808603	0.0217319179526223	0.379200573078976	-3.37417223064981
"SMAD4"	-0.520093195385295	8.95295270525065	-2.39747530354412	0.0217417290673179	0.379200573078976	-3.37454690742274
"KCTD11"	0.243173192995756	3.88821895657599	2.39627590026032	0.0218030499318857	0.37981845178254	-3.37688474669753
"CBLN2"	-0.231914304269349	3.59966324452153	-2.39497447213337	0.0218697641664307	0.380092215867352	-3.37942051595971
"KIF1B"	0.805300478989221	10.3605588835375	2.39453295041567	0.0218924395783199	0.380092215867352	-3.38028057865526
"WNT9A"	0.235751184397493	3.41766218446357	2.39445385197513	0.0218965041183469	0.380092215867352	-3.38043464672482
"VIPR2"	0.240844189090157	3.98397858538149	2.3929446143169	0.0219741886462716	0.380989833408406	-3.38337365393432
"PRDX4"	-0.993021582936449	7.66060870264161	-2.39070756615038	0.0220897948642795	0.38254204376535	-3.38772755196069
"ZMYM4"	0.704065028702377	8.75841765019772	2.39003882345029	0.0221244609517057	0.382601704963407	-3.38902854667186
"MANEAL"	0.305868770416354	4.0146922467021	2.38933193561938	0.0221611579511707	0.382601704963407	-3.39040347052226
"B3GALT2"	-0.728246112499978	4.98947862238748	-2.38913305795617	0.0221714923110783	0.382601704963407	-3.39079024335558
"PTPRB"	-0.433372777623585	3.93361748414563	-2.3879808431874	0.0222314512370175	0.38318557784321	-3.39303059688873
"AKAP1"	0.731293637932443	7.69562211437096	2.38696309119535	0.0222845350678023	0.383516500587877	-3.39500886674281
"MAPRE2"	-0.522456864946022	4.9105613765695	-2.38661066761429	0.0223029434825102	0.383516500587877	-3.39569375601464
"RORC"	0.449397685520178	4.00251129623169	2.38545143468653	0.022363591756307	0.384109091196149	-3.39794606922551
"CD63"	-0.688840126277817	15.878746639151	-2.3849065167084	0.0223921521035736	0.384149809421307	-3.39900454136683
"STK36"	0.530146047784306	5.61135733117612	2.38431689547209	0.0224230926342596	0.384231218176775	-3.40014965421441
"TRIM38"	-0.643714897799062	6.1346950583152	-2.38291104200965	0.022497021359126	0.385048202211972	-3.40287917579958
"GATAD2B"	0.805192764429158	7.69428989879884	2.38181487085444	0.0225548180032586	0.385141362701161	-3.40500664539971
"RAB11FIP4"	0.463951898538483	4.55673997178152	2.38181182276558	0.0225549789037563	0.385141362701161	-3.40501256022097
"TPD52"	0.876452453425816	10.0677866228712	2.38083706992794	0.0226064868240937	0.385158804652827	-3.40690379451861
"ABLIM2"	0.284647874998509	4.15571658256429	2.37954372796746	0.0226749939470202	0.385158804652827	-3.40941231452407
"GRB10"	0.374229701085096	4.32473581756504	2.37942605012943	0.0226812365467552	0.385158804652827	-3.40964051030351
"EPB41L3"	-0.700083990450768	5.33065736837837	-2.37931729201966	0.022687007353431	0.385158804652827	-3.40985140221603
"SULF1"	-1.63106852962894	12.6893547922836	-2.37931191765657	0.0226872925565886	0.385158804652827	-3.4098618234199
"ZFYVE9"	0.66461676066518	7.36428847095652	2.37765976107855	0.0227751220480527	0.386202878844898	-3.41306466006568
"IGLL1"	-0.339794224638749	5.26249984539744	-2.37629975481558	0.0228476513719247	0.386748466361985	-3.41569995570797
"PIGS"	0.394889541206125	7.27807544331695	2.37370153265313	0.0229867960346675	0.386748466361985	-3.42073157691835
"TOMM22"	-0.529565965399739	5.05490655826179	-2.37343180842632	0.0230012846118364	0.386748466361985	-3.42125369094039
"VNN2"	-0.460217870252971	4.61554704315784	-2.37331601178714	0.0230075073078566	0.386748466361985	-3.4214778293577
"ITM2B"	-0.98747829976233	18.1113539431317	-2.37304067113078	0.0230223097168144	0.386748466361985	-3.42201075334265
"LCN8"	0.318052814641024	4.93578569287474	2.37284067302763	0.02303306708316	0.386748466361985	-3.42239782368789
"CACNA1H"	-0.285113393039868	3.73745026153937	-2.37279267288379	0.0230356495595779	0.386748466361985	-3.42249071828131
"CCR7"	-0.770426374646822	4.10259709176584	-2.37246512204648	0.0230532792541117	0.386748466361985	-3.42312459119463
"CSNK1G1"	-1.62244427648382	7.23340419722471	-2.37186754501039	0.0230854739438022	0.386748466361985	-3.42428085574476
"KIAA0101"	-1.62244427648382	7.23340419722471	-2.37186754501039	0.0230854739438022	0.386748466361985	-3.42428085574476
"PBX3"	-0.52923824708153	6.51077998064016	-2.3708194228869	0.0231420401212155	0.386748466361985	-3.42630838959984
"NUDCD2"	-0.663731953026667	6.05977752351824	-2.3708170564052	0.0231421679797032	0.386748466361985	-3.42631296670607
"LPAL2"	0.690746381489345	4.86231858641142	2.37067091645945	0.023150065003124	0.386748466361985	-3.42659561548549
"DUS1L"	0.418562057954548	6.13332093538858	2.36982334203231	0.0231959137863995	0.387073564754161	-3.4282346620722
"MAGEA4"	0.383526741830278	4.65181362564401	2.36857644855568	0.0232635126017599	0.387420212710579	-3.4306451575471
"SLC45A2"	-0.26343121148507	3.58386632856108	-2.36762156477642	0.0233154008182742	0.387420212710579	-3.43249052942411
